0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,target
6,5,0,4,6,13,12,5,9,8,17,25,5,1,9,2,3,2,3,2,21
0,3,2,6,17,7,6,2,3,8,7,2,5,7,18,5,9,8,6,7,21
4,20,3,5,14,51,8,6,2,10,41,7,5,8,17,10,10,9,8,15,21
1,0,0,2,11,0,4,2,0,2,5,0,2,5,6,0,7,2,1,1,21
3,4,1,4,2,4,5,5,2,11,5,2,5,5,18,0,3,7,3,1,21
10,2,2,3,1,2,6,1,3,4,13,3,2,2,1,8,1,5,1,4,21
4,2,3,3,6,19,7,6,8,7,7,0,6,7,8,1,3,6,8,1,21
12,7,12,7,7,5,10,16,13,5,4,11,4,17,11,8,13,4,7,5,21
2,0,3,3,0,0,6,1,0,5,1,0,2,1,2,5,0,0,1,3,21
5,2,0,4,1,0,9,5,6,6,0,2,0,5,0,1,11,5,0,3,21
7,10,1,7,8,11,6,3,6,7,18,2,3,5,6,7,2,1,4,8,21
4,2,12,5,3,2,21,3,4,12,6,9,5,6,5,2,1,2,3,10,21
0,6,0,2,13,6,11,7,3,10,2,5,1,9,20,3,6,6,3,0,21
11,8,10,5,9,6,14,5,13,12,13,8,9,9,9,4,13,5,12,4,21
2,14,1,7,8,13,15,12,6,9,17,2,8,8,10,4,7,9,21,1,21
4,9,2,10,8,6,4,13,4,8,4,5,4,3,30,1,6,1,5,0,21
5,5,2,4,13,4,7,11,8,9,3,1,3,13,12,3,15,2,3,3,21
4,7,0,5,6,20,6,2,2,2,12,12,5,6,14,5,5,9,3,7,21
2,2,4,7,8,15,8,10,2,6,7,1,4,3,12,3,4,8,1,3,21
9,4,7,13,5,0,7,4,12,11,9,7,5,11,10,15,12,18,3,11,21
5,3,7,11,10,2,12,24,10,11,2,8,5,12,17,2,13,0,7,2,21
2,7,9,6,10,16,5,6,5,6,10,8,3,8,9,5,8,8,6,8,21
7,2,4,5,16,19,6,4,7,1,9,8,5,11,10,17,12,13,5,11,21
6,7,1,6,4,26,3,6,1,7,8,2,5,8,3,6,6,3,2,0,21
0,5,8,9,18,20,12,15,3,16,10,8,6,5,17,9,5,17,5,12,21
3,6,10,4,14,16,8,4,6,7,21,8,2,13,16,12,10,15,4,21,21
8,4,5,19,19,4,7,23,15,11,9,11,3,13,17,3,11,10,3,6,21
5,5,2,12,19,7,10,12,7,8,6,2,5,13,10,3,13,12,9,1,21
1,12,1,4,10,57,6,6,3,5,18,15,5,3,7,5,6,4,5,1,21
1,0,1,2,6,1,3,9,3,4,2,4,1,7,4,0,7,13,1,0,21
0,2,0,7,4,6,2,12,3,7,4,1,0,7,11,0,8,2,2,0,21
6,18,5,5,18,71,9,8,2,7,15,9,4,4,14,16,10,4,5,1,21
4,0,7,5,3,13,17,4,4,10,14,1,2,6,6,4,5,21,0,7,22
2,4,6,3,14,6,1,4,5,7,4,3,7,7,16,8,6,1,17,18,22
5,12,3,3,4,42,6,5,3,10,14,1,8,4,5,5,2,2,8,2,22
4,7,26,7,16,10,21,5,16,23,11,9,13,4,20,11,8,10,13,13,22
7,6,10,4,14,17,12,3,12,12,7,2,11,5,19,18,6,11,10,22,22
3,19,28,10,12,33,11,9,4,12,16,14,20,9,30,8,9,27,12,16,22
4,1,15,3,7,5,17,3,7,14,8,12,4,4,18,16,5,4,6,10,22
2,3,7,0,22,5,9,1,6,11,0,2,2,4,8,3,1,24,3,19,22
6,3,20,3,6,3,17,0,6,11,1,4,5,5,16,10,3,8,3,8,22
22,1,9,0,11,2,18,2,35,17,12,0,1,5,4,1,12,6,4,8,22
0,6,21,2,9,16,4,3,5,5,7,4,1,3,1,11,5,10,4,18,22
5,1,9,2,13,0,2,1,5,5,4,3,1,3,7,2,0,7,1,3,22
11,14,24,7,23,11,17,5,9,19,6,12,16,11,41,13,5,3,8,11,22
8,12,12,6,15,14,13,9,13,11,24,10,9,7,17,19,6,3,9,28,22
6,5,18,6,7,1,12,4,4,12,1,3,7,12,19,4,7,3,9,11,22
10,6,14,4,8,11,14,1,9,11,13,4,2,8,20,5,6,12,2,4,22
6,3,16,4,8,4,3,5,8,7,8,3,3,6,9,2,6,7,2,6,22
10,2,20,0,21,3,6,2,10,10,7,5,3,4,23,2,4,11,5,7,22
7,18,7,7,5,12,10,3,3,8,21,6,8,2,7,6,3,1,9,8,22
3,5,6,2,9,4,3,5,8,0,9,4,3,1,21,6,2,8,1,3,22
2,0,6,2,5,0,4,3,1,3,5,2,6,3,22,2,6,6,2,8,22
4,2,22,2,7,5,16,2,7,9,28,7,5,2,4,5,1,14,10,7,22
4,5,24,8,8,6,10,9,12,18,8,9,4,4,30,35,4,14,11,23,22
2,4,9,1,3,6,6,3,2,3,19,2,3,2,25,13,4,8,6,21,22
2,4,2,4,6,7,4,3,7,7,7,4,6,2,7,15,0,2,4,4,22
6,3,7,0,13,0,7,2,4,5,6,8,1,1,8,2,0,7,5,6,22
11,13,15,6,18,17,14,4,18,14,16,13,18,17,16,34,8,6,17,23,22
11,1,26,3,5,1,15,2,9,15,5,1,3,6,4,10,9,10,3,41,22
10,11,14,7,26,15,16,7,6,14,21,19,16,8,32,15,7,14,13,8,22
17,8,9,8,15,11,20,13,11,19,4,8,1,6,19,3,13,12,4,5,22
11,6,6,2,9,5,17,5,14,8,3,1,9,10,17,7,7,2,6,11,22
10,6,10,1,7,5,3,2,6,7,8,1,1,3,30,0,4,3,0,0,22
5,13,10,1,16,18,9,6,4,6,15,2,17,14,33,11,14,30,24,81,22
3,0,36,4,5,24,22,4,5,13,2,2,5,4,5,6,3,4,2,5,22
9,7,4,5,6,7,3,4,7,5,8,2,4,4,9,12,1,11,1,11,22
6,9,12,7,12,12,9,7,6,9,6,6,2,7,19,7,4,0,9,1,22
10,8,17,6,13,12,8,6,13,5,24,15,13,5,32,22,9,6,6,25,22
4,8,7,1,8,9,9,6,7,6,4,0,13,8,1,14,6,6,16,17,22
6,11,6,3,18,15,13,2,2,11,4,5,9,5,21,11,4,12,9,5,22
5,4,1,7,16,5,4,12,8,2,6,8,1,6,24,4,9,32,3,7,22
8,6,7,3,32,5,8,6,1,10,8,9,5,6,16,12,2,33,11,18,22
4,3,10,2,6,6,12,14,16,11,20,4,10,2,38,5,4,2,7,10,22
2,2,1,5,5,9,4,3,6,1,7,1,1,5,18,21,1,7,4,21,22
7,7,6,6,11,4,5,10,11,8,3,1,4,10,14,2,9,8,1,4,22
3,5,10,3,23,6,22,6,17,22,8,12,8,14,21,8,7,10,9,8,22
2,5,2,9,9,11,14,6,2,8,11,0,11,4,13,7,4,3,3,11,22
8,4,7,9,12,3,17,9,5,24,17,13,5,8,24,3,12,3,3,3,22
8,3,13,4,12,4,31,5,12,23,8,10,7,2,19,21,2,19,14,19,22
20,3,12,4,2,6,12,2,24,3,14,0,1,5,21,4,5,0,1,2,22
3,0,26,3,10,1,6,2,4,3,9,4,1,0,7,3,1,0,4,9,22
1,5,0,1,12,8,5,7,5,7,5,0,8,6,6,8,2,3,4,6,22
4,9,3,10,18,11,7,8,13,9,5,1,6,8,16,10,13,4,6,11,22
7,9,15,6,20,3,26,12,13,11,10,2,11,15,8,11,12,17,10,21,22
7,10,9,8,34,8,11,13,8,16,8,3,2,10,14,10,20,24,7,28,22
6,3,9,5,17,11,7,9,5,13,11,3,6,8,9,4,5,5,5,5,22
4,1,1,3,18,11,9,6,7,8,12,2,7,3,13,20,6,2,11,12,22
9,0,16,7,9,2,5,4,11,5,9,4,2,7,6,9,5,10,5,9,22
13,4,37,3,32,10,33,14,31,31,13,10,19,17,22,15,23,26,19,18,22
3,0,4,0,12,0,5,1,1,3,8,3,0,4,9,3,5,6,1,6,22
7,2,3,4,15,5,7,3,7,5,12,7,2,8,12,2,7,9,0,1,23
5,3,1,6,9,8,4,6,12,3,9,3,0,7,7,0,11,3,2,0,23
12,10,8,7,14,49,13,8,12,13,24,8,15,11,15,18,17,18,7,19,23
9,3,16,7,20,11,22,6,8,20,4,26,11,8,12,8,11,9,9,11,23
14,17,6,5,14,34,12,7,7,15,20,16,11,14,25,20,11,8,18,8,23
11,3,12,5,9,3,18,11,13,14,19,15,3,10,28,20,9,1,3,14,23
1,4,0,0,8,8,3,1,0,3,1,0,1,7,0,0,6,17,0,0,23
10,13,8,14,40,17,15,4,7,16,10,5,20,19,14,9,13,15,9,3,23
6,2,3,8,7,6,9,9,10,9,10,3,3,8,4,12,6,5,4,26,23
6,13,5,8,9,20,8,4,14,9,4,5,11,10,5,2,8,21,14,3,23
7,5,3,8,12,24,5,7,4,3,9,8,2,11,15,4,11,17,7,5,23
10,8,6,5,37,12,7,2,11,5,8,5,7,11,1,5,13,22,8,3,23
4,2,10,0,9,4,4,6,8,6,5,5,3,10,7,2,3,33,0,1,23
5,2,6,7,19,1,13,9,2,14,0,5,2,8,8,4,11,9,3,4,23
8,13,30,10,27,6,19,15,18,30,6,14,8,18,11,7,10,28,10,22,23
7,5,0,5,11,5,8,5,7,8,3,1,3,6,6,2,5,4,6,0,23
15,1,33,17,15,24,32,6,17,19,13,11,6,23,11,15,21,15,8,38,23
6,6,6,7,20,8,12,8,9,10,10,4,7,6,14,4,7,7,6,3,23
8,2,13,4,25,3,8,15,6,15,8,14,5,13,15,8,15,23,2,57,23
6,0,7,8,1,1,13,5,4,14,0,13,3,8,7,28,6,3,5,19,23
9,3,13,7,18,2,13,7,15,8,5,7,2,24,3,12,21,18,8,36,23
13,5,6,12,7,15,14,20,16,18,7,9,8,6,14,19,9,3,8,15,23
11,10,12,6,35,6,21,4,11,23,4,1,11,13,10,20,16,27,7,20,23
3,17,3,8,22,40,5,5,1,6,10,4,6,12,27,9,11,12,5,7,23
5,5,3,5,8,1,11,6,7,2,6,10,6,7,12,1,9,15,6,1,23
10,7,5,4,5,13,9,4,6,14,12,7,10,13,16,7,12,9,0,8,23
2,9,2,11,14,10,12,10,6,12,5,1,10,14,10,3,12,18,4,5,23
9,4,6,9,23,12,9,16,10,11,7,11,4,6,15,6,10,9,7,8,23
6,5,2,1,12,9,11,5,13,10,11,6,4,10,17,8,4,8,7,7,23
3,2,6,5,5,5,11,3,2,12,1,4,7,3,7,20,1,2,4,20,23
7,2,6,4,8,1,6,3,6,4,1,13,0,7,15,0,6,2,1,0,23
2,4,5,10,10,11,14,8,3,9,11,7,5,4,21,23,8,8,6,12,23
2,0,3,3,0,3,9,1,6,4,8,4,5,0,2,12,1,0,3,9,23
17,7,8,11,7,13,17,3,16,19,29,27,7,12,21,5,7,6,9,12,23
7,7,5,9,5,1,5,12,9,2,14,4,3,5,8,7,9,5,0,5,23
8,2,13,15,4,0,11,14,14,15,11,15,10,17,27,12,12,2,6,8,23
18,2,11,10,6,5,13,8,13,19,14,15,11,7,16,14,7,3,13,21,23
6,13,1,8,9,39,5,9,8,11,29,5,11,6,8,3,6,13,8,2,23
5,7,11,4,36,11,16,6,13,24,23,16,6,12,9,12,10,26,11,17,23
18,13,24,13,19,10,16,11,27,15,30,14,13,22,39,13,10,15,13,15,23
6,4,5,4,23,9,14,7,9,12,10,10,7,5,12,4,6,9,5,7,23
1,9,5,14,29,11,11,16,14,16,14,21,11,16,22,22,10,21,4,17,23
12,7,18,9,24,10,15,1,20,13,16,9,7,19,19,21,21,21,5,41,23
11,3,9,6,3,1,8,5,7,12,11,12,6,7,10,41,7,17,2,26,23
5,4,5,2,8,0,9,2,4,8,4,6,0,9,6,3,5,4,1,3,23
4,0,4,4,10,1,8,10,4,11,7,4,1,6,11,2,4,1,2,1,23
12,14,5,9,22,32,5,9,17,5,11,3,13,11,3,8,6,27,10,5,23
12,9,25,11,19,7,43,11,10,23,10,16,11,9,6,19,19,21,17,29,23
17,1,54,10,13,2,10,9,15,14,13,8,3,13,29,1,11,0,2,0,23
11,6,11,7,13,13,21,3,16,18,14,11,8,8,13,19,2,2,10,11,23
4,7,1,1,4,5,8,5,5,7,6,3,1,7,13,10,8,1,5,15,23
6,4,10,7,20,7,16,4,6,15,5,8,3,11,32,9,13,38,5,8,23
5,12,5,2,13,41,8,4,6,10,15,11,13,20,21,10,11,8,10,4,23
8,5,9,24,17,10,20,17,18,21,8,11,8,9,12,25,8,4,5,17,23
6,8,10,4,7,21,3,8,8,4,24,7,8,14,18,7,7,12,2,15,23
2,2,2,10,6,5,7,5,5,7,0,3,9,4,13,12,0,2,10,12,23
4,2,3,1,4,0,10,3,9,11,3,0,2,5,1,2,7,2,2,1,23
18,7,17,12,24,6,18,4,10,26,14,25,12,20,3,15,14,9,12,12,23
9,11,6,10,16,11,11,11,3,18,22,12,4,10,28,13,6,28,9,16,23
9,6,8,10,14,11,12,10,16,9,3,9,4,13,9,8,9,16,5,20,23
4,8,2,8,13,19,16,16,6,15,10,12,3,6,19,11,9,1,1,8,23
9,11,18,15,17,27,12,21,21,13,10,6,5,25,9,13,28,27,6,18,23
15,2,13,11,4,2,20,11,16,23,16,8,0,14,17,9,16,4,1,36,24
0,1,5,7,0,0,11,7,1,15,4,5,2,1,2,8,1,0,4,35,24
12,5,39,16,7,3,51,16,15,37,13,38,12,18,24,17,12,12,18,10,24
7,6,16,17,10,11,14,17,10,14,7,9,9,27,6,10,18,25,8,21,24
2,1,3,6,0,0,7,7,3,7,2,6,4,2,3,19,0,0,2,41,24
0,2,9,1,4,4,12,1,2,10,1,10,1,3,0,15,4,5,1,10,24
10,14,14,14,21,9,15,11,23,19,8,15,9,29,7,7,25,17,8,15,24
11,5,11,9,8,6,14,12,12,16,8,13,5,12,10,3,15,6,5,7,24
13,3,36,13,7,36,12,13,14,19,17,24,10,8,16,10,10,13,10,1,24
9,10,19,15,22,7,41,7,13,32,22,18,7,16,11,5,12,0,18,6,24
14,4,3,15,11,0,18,24,19,17,1,6,3,25,4,4,22,21,2,2,24
7,5,34,12,4,5,22,14,26,34,5,10,8,23,28,13,15,9,8,26,24
21,1,27,23,12,1,21,18,28,16,10,9,9,21,13,18,21,10,7,35,24
10,5,21,10,6,6,14,2,9,25,16,20,6,7,6,12,7,3,11,13,24
6,3,3,10,14,43,11,4,6,9,2,7,9,13,7,4,15,16,11,7,24
12,4,14,18,22,7,22,16,30,14,4,10,9,30,2,7,34,17,14,11,24
14,6,18,12,38,5,38,13,23,33,16,16,12,14,15,23,15,14,14,31,24
6,3,1,7,20,2,10,11,7,7,1,4,1,12,7,2,15,13,1,9,24
15,9,7,5,25,9,19,6,25,26,7,12,15,9,15,8,7,25,8,38,24
16,4,24,14,8,2,30,5,13,29,8,10,12,12,17,12,9,3,15,31,24
14,8,9,5,30,3,20,8,14,16,10,14,9,9,10,3,11,15,8,9,24
19,7,6,13,6,0,26,18,21,29,11,24,7,23,12,4,15,3,3,20,24
17,0,16,11,5,3,18,5,16,17,27,24,3,6,14,9,13,7,4,10,24
12,3,7,14,5,8,5,6,11,13,16,19,14,19,15,5,10,7,10,6,24
4,13,15,14,15,42,19,6,10,26,11,12,11,18,11,5,26,31,8,11,24
4,27,8,12,12,34,14,18,14,18,7,1,23,14,9,4,14,12,19,3,24
13,2,19,4,3,3,30,6,7,25,17,18,3,12,8,5,8,1,9,5,24
7,0,12,27,6,6,14,15,7,13,4,1,0,16,19,16,15,6,2,14,24
4,4,9,14,7,25,10,11,6,9,12,25,5,13,4,9,6,15,4,12,24
7,6,7,4,5,22,11,5,10,7,22,5,3,11,10,17,7,5,5,25,24
12,8,35,25,18,32,24,21,21,19,26,20,11,24,14,6,19,14,12,13,24
9,1,34,14,13,6,25,6,7,27,30,25,11,17,5,17,12,6,8,10,24
10,2,1,3,12,2,16,1,12,13,1,1,7,18,2,9,14,8,6,26,24
18,5,12,9,34,7,25,4,24,20,9,14,4,17,20,3,21,42,3,20,24
15,11,15,20,38,16,32,11,18,35,9,12,12,27,10,12,22,30,13,19,24
7,3,7,3,15,29,18,8,11,19,17,6,6,10,0,5,17,1,6,13,24
12,11,4,8,10,44,19,11,18,19,36,5,19,16,14,13,16,9,11,9,24
20,7,33,23,3,39,23,11,24,33,63,21,13,17,12,18,14,5,5,37,24
13,5,15,12,12,10,18,19,23,30,32,17,3,19,18,6,16,10,8,7,24
15,4,16,7,6,5,19,13,17,25,12,21,4,18,2,5,7,6,11,17,24
14,1,14,12,17,8,15,7,11,12,21,12,2,6,10,7,7,5,6,8,24
6,5,10,2,7,3,19,6,4,13,12,9,4,6,14,5,3,5,6,23,24
17,8,25,5,22,14,29,9,17,19,15,28,3,24,15,17,27,17,6,40,24
7,7,5,8,9,9,25,15,10,26,14,9,13,9,21,6,9,7,12,19,24
20,5,13,14,8,4,30,9,23,23,26,16,9,22,13,30,17,7,14,41,24
5,8,16,8,2,28,17,11,4,20,43,24,11,7,11,10,3,0,6,9,24
8,6,5,4,7,17,16,9,4,17,24,12,7,16,5,7,14,9,8,5,24
16,5,16,10,7,2,24,10,11,37,16,28,6,12,3,17,11,4,4,43,24
17,3,7,10,14,8,11,14,26,15,16,6,12,19,22,14,18,7,8,5,24
12,7,15,11,8,23,23,13,28,27,40,17,17,16,12,11,17,4,13,19,24
8,3,12,5,24,7,17,5,13,17,9,46,4,10,12,11,13,12,5,5,24
10,1,74,9,5,1,19,5,12,23,20,33,4,12,2,9,9,2,6,16,24
5,20,5,12,9,33,6,13,8,8,14,3,13,8,6,8,12,13,13,1,24
9,10,7,12,5,10,19,13,13,19,3,4,11,17,4,4,23,6,5,23,24
8,8,13,13,25,5,14,2,14,19,8,16,4,19,2,5,21,8,9,13,24
13,1,40,10,5,4,25,8,22,28,4,43,2,20,2,12,10,8,3,5,24
10,4,52,11,13,1,42,10,24,44,8,12,8,30,3,6,29,6,14,12,24
10,2,10,14,2,1,26,10,8,25,1,15,3,8,7,14,9,3,6,18,24
5,2,2,3,14,2,5,7,3,6,1,1,5,5,2,0,5,16,2,2,24
15,2,32,14,3,10,29,9,18,23,15,43,5,11,6,26,6,9,9,13,24
17,5,15,9,7,16,24,8,14,27,4,6,6,23,6,5,22,13,11,8,24
4,3,11,3,7,0,3,0,4,6,3,3,1,4,0,6,4,1,1,5,24
5,6,1,8,4,45,2,6,12,3,13,6,9,9,10,0,6,4,1,0,24
12,3,8,2,15,5,19,4,16,15,21,17,5,10,2,10,12,18,4,18,24
9,8,8,6,22,8,25,6,6,18,8,13,4,14,17,13,7,7,5,26,24
11,2,24,7,13,1,29,4,14,24,16,10,8,15,7,3,18,12,5,18,24
18,4,24,18,11,0,27,10,21,24,8,10,11,11,8,11,7,4,9,33,24
6,14,12,15,5,19,17,17,16,18,11,12,14,18,5,3,11,7,12,3,24
9,2,20,0,12,0,12,2,21,13,2,6,3,10,0,11,12,7,4,11,24
13,5,6,4,19,9,14,5,9,9,16,11,2,5,0,10,5,3,4,34,24
5,3,9,5,10,1,12,5,15,14,19,13,6,7,2,7,7,4,2,13,24
3,5,4,2,8,19,6,2,10,5,11,4,1,6,5,4,6,0,2,4,24
1,5,9,5,4,28,18,3,5,17,19,8,7,7,3,1,4,0,7,2,24
1,1,4,5,9,0,13,8,3,9,2,14,1,18,5,1,17,6,3,3,24
11,26,25,12,10,39,33,10,30,26,30,13,12,21,9,13,19,15,4,31,24
4,1,21,5,18,12,19,3,7,20,11,7,13,10,3,34,8,10,13,40,24
11,17,24,14,10,38,28,17,12,24,23,21,15,31,11,7,26,11,14,7,24
4,10,17,7,5,49,11,1,7,11,65,25,6,5,15,3,5,3,8,7,24
4,4,1,7,22,5,13,5,5,9,11,0,8,22,8,6,20,6,1,6,24
8,1,33,0,5,3,10,3,12,21,2,5,1,6,2,6,7,0,1,17,24
6,2,13,13,7,2,12,8,9,16,9,11,4,11,6,23,8,7,5,27,24
15,24,10,22,26,24,20,15,12,11,14,13,8,30,18,12,26,50,16,17,24
5,12,11,16,19,16,14,25,11,13,4,14,15,21,19,9,22,14,19,9,24
5,1,29,4,1,1,15,3,10,17,3,9,5,10,2,27,6,2,2,38,24
8,9,13,10,12,24,14,8,8,22,14,21,7,7,7,12,6,2,3,19,24
7,5,3,9,60,5,16,15,15,9,9,5,3,16,8,6,17,14,7,9,24
9,4,12,7,4,21,12,5,13,14,23,15,4,8,12,5,15,0,8,5,24
2,6,3,11,5,109,13,15,7,12,12,7,11,6,5,7,8,21,11,9,24
23,10,31,15,22,5,39,8,29,41,18,42,16,15,9,23,11,8,24,34,24
4,5,10,6,20,49,10,4,4,8,12,2,5,9,7,8,5,22,6,21,24
8,9,12,6,7,24,19,5,9,15,18,16,10,16,10,3,14,1,11,3,24
14,7,23,7,12,3,30,9,18,33,14,25,20,12,3,15,16,12,9,18,24
4,10,7,14,8,103,9,13,16,7,34,2,19,22,8,4,9,0,11,0,24
7,1,20,7,7,12,13,7,17,21,3,21,4,13,9,12,12,2,3,16,24
19,12,26,20,17,11,34,22,36,45,7,10,8,22,4,4,25,23,11,25,24
4,15,8,7,5,54,12,8,8,20,35,4,10,7,6,11,13,3,7,15,24
3,3,7,5,31,2,11,9,10,10,3,4,2,11,3,10,12,11,5,11,24
5,2,12,0,5,93,10,1,13,14,24,2,4,7,6,6,6,0,6,9,24
14,11,2,9,11,96,11,5,5,8,79,16,3,2,6,6,2,0,4,23,24
14,9,23,14,7,12,22,8,15,20,54,14,10,6,8,15,5,5,11,31,24
12,1,17,4,17,3,9,6,18,14,62,9,2,4,3,20,4,4,4,41,24
4,5,3,4,6,46,17,5,9,15,22,15,11,8,10,4,6,2,8,7,24
11,5,15,4,19,18,20,14,10,18,11,10,6,22,12,41,19,15,6,44,24
12,4,20,7,9,2,34,6,18,19,14,12,3,15,12,22,15,14,8,35,24
13,16,7,9,47,41,19,9,14,17,5,13,7,22,14,8,22,51,14,48,24
0,1,20,9,0,1,30,11,3,23,0,8,6,11,3,4,3,1,10,19,24
8,5,9,12,13,10,29,12,11,26,9,20,9,20,8,10,11,16,7,22,24
20,4,6,10,5,15,26,15,16,24,19,14,8,12,15,16,13,6,7,15,25
10,2,16,6,8,20,21,6,11,20,16,14,4,7,9,9,14,10,8,20,25
2,2,1,0,2,2,3,1,3,5,0,0,3,3,0,1,5,2,0,4,25
8,3,24,5,9,12,14,5,11,16,15,9,1,14,7,18,17,11,3,20,25
12,4,39,23,9,6,33,10,11,29,21,40,11,17,7,33,25,12,17,42,25
14,12,23,15,15,6,41,15,10,31,7,27,14,28,19,23,20,7,17,26,25
7,3,20,11,7,6,22,11,11,18,17,18,4,11,16,30,10,10,14,31,25
7,4,29,8,5,2,27,6,9,24,16,31,4,10,8,10,11,5,4,26,25
10,10,10,16,7,24,11,10,18,12,21,10,4,26,24,5,10,13,5,20,25
12,2,2,4,13,13,5,11,3,7,20,12,4,2,9,11,8,17,8,17,25
8,14,26,21,13,12,37,20,19,39,6,32,11,27,14,10,26,12,21,21,25
27,19,27,19,11,15,18,32,39,26,16,21,25,26,18,27,30,2,28,11,25
9,8,3,3,10,8,2,23,14,10,17,9,13,9,24,8,10,1,7,3,25
13,6,12,10,21,16,15,22,17,14,12,9,21,16,16,9,15,11,17,12,25
7,5,8,3,10,15,13,5,8,12,13,16,1,9,15,7,11,8,2,12,25
10,3,7,10,17,14,15,12,19,18,13,10,6,17,22,13,16,7,6,19,25
9,11,9,20,3,19,9,21,9,15,32,10,11,12,24,10,9,2,10,14,25
15,8,21,16,8,6,28,12,13,37,7,19,8,17,6,7,20,4,8,11,25
17,8,29,16,11,7,29,17,16,30,10,29,4,14,37,14,9,7,10,16,25
6,3,7,8,13,11,21,14,8,14,27,14,3,7,23,22,13,22,4,25,25
24,8,27,12,14,11,43,20,22,45,31,34,24,27,17,22,31,5,19,22,25
3,2,11,4,9,18,14,5,7,10,35,5,6,7,4,3,6,11,4,21,25
4,6,15,4,22,26,5,3,12,7,4,7,6,7,9,11,11,18,4,21,25
7,4,2,9,4,4,5,12,8,9,12,8,2,7,17,5,4,4,2,0,25
13,10,14,14,22,9,30,10,17,20,7,25,17,17,7,25,18,6,12,19,25
4,5,13,3,8,7,13,6,6,16,11,11,6,8,11,6,11,3,10,21,25
10,10,23,12,26,18,33,11,19,43,10,22,16,17,22,35,18,11,7,27,25
14,8,14,25,22,2,22,30,15,20,10,15,8,21,23,16,14,7,10,5,25
15,8,18,8,25,5,24,13,13,30,23,39,7,19,32,21,19,23,11,21,25
13,3,18,15,5,6,11,8,10,13,22,18,7,13,26,7,8,4,6,13,25
13,3,36,13,3,0,23,11,12,18,5,41,8,16,10,23,17,7,7,14,25
7,8,23,13,24,13,33,8,14,25,3,13,8,27,7,16,28,10,10,29,25
7,11,11,6,5,28,21,3,9,14,13,7,11,7,17,6,9,5,10,17,25
28,6,41,9,7,2,51,7,14,50,14,42,23,18,10,30,12,4,28,38,25
6,11,12,7,7,20,21,9,11,17,16,19,4,13,11,14,14,7,11,17,25
14,2,9,8,7,4,18,11,16,22,16,28,5,9,12,33,7,4,11,15,25
10,6,10,9,13,4,29,16,11,22,5,12,4,11,20,5,18,8,6,7,25
5,8,18,8,9,3,26,7,11,18,10,27,6,17,15,15,12,7,12,13,25
19,10,27,16,17,8,30,23,19,39,15,36,14,25,30,18,19,10,18,15,25
10,7,9,13,18,12,13,11,22,9,8,16,7,20,15,10,18,11,5,8,25
4,1,29,9,8,1,21,6,14,27,2,14,6,17,4,8,20,10,3,23,25
7,13,1,8,8,27,15,12,5,18,16,9,13,13,6,2,10,3,6,5,25
11,5,19,9,6,2,21,7,13,21,14,25,4,8,15,40,8,4,6,41,25
13,9,3,6,10,22,4,9,9,4,13,2,6,9,24,3,10,14,1,0,25
9,5,3,10,12,25,12,12,11,10,20,16,8,9,13,11,7,0,14,4,25
9,11,3,4,5,18,9,14,8,6,24,3,17,9,31,11,9,5,6,2,25
11,9,28,5,8,13,15,10,9,21,15,17,5,22,17,15,16,12,4,27,25
12,19,22,21,35,20,23,32,30,18,11,18,27,27,18,14,28,17,13,4,26
11,15,9,7,30,26,15,18,13,12,6,7,15,27,11,6,29,15,14,7,26
15,8,12,6,5,6,17,11,11,24,11,14,8,15,23,12,4,3,5,11,26
14,10,18,14,30,14,25,19,17,14,23,23,10,14,26,11,18,23,11,34,26
16,7,22,14,17,5,22,13,24,27,12,33,9,23,17,23,15,11,11,22,26
14,13,8,14,11,9,17,19,18,23,16,21,18,27,9,18,16,22,13,22,26
14,17,29,16,14,16,24,10,18,23,36,38,10,20,23,43,10,21,7,35,26
25,9,47,12,27,7,40,13,25,38,20,24,7,26,30,34,24,28,13,77,26
7,4,16,5,4,4,18,4,11,18,12,24,3,13,6,10,14,11,9,13,26
11,16,14,14,14,9,18,21,21,17,2,3,23,11,6,6,19,10,15,6,26
14,6,13,16,8,42,21,15,12,20,29,27,3,14,15,10,10,4,6,15,26
7,1,11,12,5,0,25,11,15,25,16,36,4,14,18,17,7,6,9,12,26
12,6,17,14,8,7,26,22,25,35,5,8,7,24,5,11,26,9,10,36,26
6,3,14,8,12,7,31,12,20,24,13,33,8,16,26,12,13,8,15,12,26
16,8,41,11,9,12,32,21,19,41,16,36,20,26,13,11,26,7,13,25,26
17,7,29,13,21,10,36,9,26,32,26,36,10,30,11,22,14,9,20,31,26
9,6,12,8,13,4,13,13,14,22,17,14,9,11,10,10,13,11,7,13,26
12,7,26,13,8,12,30,8,24,24,16,15,3,20,19,20,17,8,9,19,26
9,6,5,6,47,12,15,8,13,9,6,2,5,14,9,4,21,23,4,8,26
3,4,21,13,5,2,14,11,10,22,7,4,11,16,9,3,7,2,10,9,26
15,5,13,6,11,4,10,18,10,16,9,15,3,15,24,4,14,6,2,20,26
25,4,17,15,14,4,35,15,14,32,32,53,8,17,19,7,17,9,18,15,26
13,8,13,15,22,20,33,14,22,30,15,41,12,21,21,14,17,9,22,15,26
14,14,12,19,22,19,20,15,15,14,32,30,11,16,32,10,22,7,12,19,26
39,9,53,15,28,4,50,19,48,53,22,31,16,27,41,13,28,27,17,28,26
