0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,target
3,1,4,1,1,0,2,1,5,4,0,3,1,1,2,6,1,5,4,1,2,2,3,1,3,3,3,5,2,1,2,1,8,2,2,1,3,6,4,0,6,2,0,2,0,0,2,4,1,1,5,1,0,0,3,1,2,1,1,2,4,8,3,2,0,0,5,2,3,2,5,4,4,1,3,2,3,2,8,1,0,2,0,10,2,1,4,0,1,12,5,1,8,1,4,1,3,2,4,0,50
3,5,2,2,1,2,1,1,7,6,0,2,0,1,1,6,1,7,3,2,0,2,2,1,0,1,0,0,4,0,2,1,8,6,6,1,0,3,3,0,7,2,1,0,2,1,2,2,2,0,4,0,1,1,3,1,0,4,0,1,1,4,5,4,4,0,0,1,3,1,1,2,5,0,3,4,0,1,3,6,0,4,0,0,0,0,3,0,0,0,0,3,3,2,3,6,2,0,5,0,50
4,2,2,3,2,4,6,1,7,2,3,1,0,1,1,3,0,3,1,7,1,0,0,9,4,2,0,2,3,2,4,1,2,1,2,0,4,1,2,7,1,0,0,2,2,3,0,1,3,1,4,0,1,5,7,1,1,0,9,1,1,0,3,0,3,0,2,6,0,1,4,0,0,1,1,0,0,3,3,0,1,5,1,12,0,1,0,0,0,5,1,2,1,0,1,3,0,6,2,0,50
5,0,1,1,1,0,1,15,7,6,1,1,0,2,1,3,1,8,0,4,2,0,1,1,2,1,2,6,7,2,1,2,4,1,2,0,0,5,1,3,3,2,9,0,1,0,2,0,0,1,3,2,1,2,3,0,0,4,1,0,1,1,4,2,4,1,2,0,0,3,0,2,2,3,7,0,1,1,3,1,0,4,1,2,1,1,2,0,1,0,0,2,1,4,6,2,2,0,3,0,50
5,4,0,1,3,2,1,1,2,2,1,2,0,2,1,5,0,1,2,3,1,1,0,2,2,1,0,1,2,4,2,0,8,3,12,0,0,2,0,1,1,3,4,1,1,2,3,3,1,1,2,0,0,1,1,2,0,2,1,0,4,0,2,5,1,1,1,1,1,0,0,0,7,3,5,6,3,3,2,3,0,4,0,1,2,1,1,0,0,2,1,1,2,2,3,3,3,0,1,2,50
6,10,9,3,1,4,7,6,7,15,2,6,2,11,3,10,1,9,9,5,3,9,8,4,1,5,0,7,7,2,5,4,24,25,11,0,5,15,19,2,14,5,2,0,2,2,7,15,3,0,14,0,2,3,12,4,3,3,4,4,15,15,3,5,4,1,4,2,9,5,11,9,11,5,11,29,5,5,10,12,2,10,2,3,3,4,9,0,2,3,4,2,5,10,6,20,11,4,7,5,50
3,3,2,1,0,1,5,5,4,5,0,3,0,1,2,2,3,3,2,0,1,2,2,1,1,0,0,4,6,0,1,1,2,1,0,0,1,2,1,1,5,0,0,1,1,2,5,5,1,0,0,0,1,1,2,0,2,5,2,3,1,2,0,4,1,0,4,2,0,5,3,2,4,3,4,4,1,1,0,1,2,0,3,0,1,0,3,0,1,3,0,1,3,3,7,3,4,0,8,0,50
9,4,0,0,5,3,6,1,1,6,2,4,1,1,4,5,0,8,2,1,2,2,4,2,3,1,0,7,4,1,3,2,16,5,3,1,4,7,10,4,5,7,1,2,0,1,1,9,1,0,10,1,1,1,2,2,2,3,1,3,5,10,5,5,2,0,1,3,6,3,5,2,3,1,11,8,3,1,2,2,3,0,5,0,1,0,5,0,1,0,0,2,9,3,7,7,2,0,2,2,50
0,1,2,5,2,0,0,6,4,2,4,0,1,0,0,3,2,2,1,1,2,1,0,7,0,1,0,1,8,2,0,3,4,0,3,3,1,1,2,0,0,2,0,0,0,1,2,2,2,1,1,0,1,2,3,1,3,1,7,2,1,3,1,2,1,12,3,1,0,2,2,0,0,1,0,0,1,1,2,3,0,2,2,2,2,1,1,0,1,4,1,1,3,0,1,1,5,0,0,0,50
2,1,2,0,1,0,5,1,1,1,0,0,2,3,2,3,0,3,2,2,1,0,5,0,0,1,0,7,0,1,4,0,4,2,0,0,1,8,6,1,4,2,2,5,0,1,2,3,3,0,3,1,2,0,3,1,1,1,2,0,2,5,6,3,2,1,2,1,3,2,2,3,3,1,9,4,1,0,1,1,6,0,1,1,0,0,3,0,4,3,0,2,14,4,2,1,6,0,2,0,50
2,1,0,4,3,1,4,0,8,3,1,1,1,0,0,3,4,2,0,1,0,2,5,2,0,2,0,1,5,0,5,2,10,3,1,0,2,2,0,1,6,4,1,2,1,1,5,8,1,0,3,0,0,2,2,0,1,2,10,0,2,4,1,8,0,0,2,0,1,3,0,4,2,0,5,9,4,0,1,0,0,0,2,1,0,1,2,0,0,2,0,2,10,2,2,1,2,0,2,0,50
8,0,1,0,4,0,0,1,0,2,1,0,0,0,1,0,0,3,0,1,0,2,0,0,5,1,11,2,0,1,2,0,1,2,1,1,0,3,2,2,0,1,1,0,1,0,0,1,3,3,1,2,2,2,1,1,2,0,2,1,0,1,5,0,0,6,1,0,0,0,3,2,1,0,0,0,1,1,1,0,0,1,1,11,0,0,0,3,1,1,0,1,1,1,2,1,2,0,0,0,50
4,3,1,0,1,2,7,1,0,5,0,1,0,2,3,4,1,5,0,1,1,0,3,1,0,1,0,6,0,0,5,0,7,3,1,0,0,2,4,0,6,0,0,0,0,0,8,7,3,0,3,0,0,1,1,0,0,0,0,0,1,6,1,2,0,0,0,3,1,1,3,1,3,0,11,4,1,0,1,0,0,3,1,0,1,0,1,0,0,0,0,3,8,1,4,2,5,0,0,0,50
4,10,2,3,2,2,10,1,0,10,0,5,1,1,3,5,3,6,11,2,4,9,9,0,1,2,0,11,1,4,10,3,20,6,1,0,1,3,12,1,8,5,0,0,0,3,8,15,7,0,5,1,1,3,4,3,0,4,2,3,6,15,3,14,0,0,3,3,6,7,3,8,11,0,20,12,3,0,2,3,0,1,3,1,3,0,6,1,3,2,0,9,20,4,12,7,11,1,4,0,50
6,7,3,2,4,0,6,0,2,2,1,5,12,1,3,3,7,6,6,3,1,6,8,0,1,2,3,3,5,3,2,10,1,5,0,0,2,6,5,4,4,6,0,5,1,1,8,4,4,1,1,0,0,3,0,5,3,1,0,2,7,13,2,11,1,0,2,0,7,5,1,6,6,2,8,8,5,2,1,3,7,1,1,0,2,1,5,2,3,1,1,5,8,1,6,5,4,0,4,0,50
3,1,3,6,6,6,10,0,4,11,2,4,5,3,0,2,0,2,5,1,1,5,3,7,3,1,0,6,2,1,3,2,5,6,0,0,1,6,4,1,5,3,0,0,0,4,6,12,3,1,1,0,1,2,2,3,2,2,0,4,1,8,4,10,0,0,1,4,5,4,2,4,5,2,11,3,3,1,4,0,2,1,2,0,1,4,3,2,0,1,0,3,7,0,3,2,6,1,2,1,50
6,1,1,2,3,2,3,7,2,3,2,1,0,2,0,5,4,4,0,5,2,2,0,8,2,1,1,9,4,3,1,0,1,1,1,0,0,3,1,3,2,1,0,4,0,1,3,6,2,0,2,0,0,5,1,1,4,0,11,0,0,0,6,8,3,1,4,1,1,1,2,1,1,2,6,3,6,0,1,3,0,1,0,0,1,0,1,6,1,0,0,1,1,5,5,0,4,1,2,0,50
2,2,1,0,0,0,2,1,3,2,1,5,0,1,3,1,0,18,3,0,1,0,1,4,2,6,0,4,0,0,5,0,7,0,0,0,4,1,2,0,0,3,0,0,0,7,2,0,2,0,9,0,1,1,4,1,0,1,6,4,1,11,5,0,0,0,1,5,2,1,11,1,3,1,3,1,2,1,3,0,0,0,0,4,3,0,1,0,0,0,1,4,7,0,3,2,2,0,2,1,50
4,3,1,0,0,0,1,2,2,2,0,1,0,0,0,1,1,3,0,1,2,0,0,4,4,3,2,1,1,0,2,5,1,3,2,5,0,1,2,0,0,0,11,2,6,2,0,2,2,3,4,2,0,0,1,2,5,2,3,1,0,1,2,1,4,5,0,5,0,3,1,2,0,2,1,0,1,2,5,3,1,2,7,6,3,3,1,1,3,7,0,1,0,2,1,2,2,0,0,1,51
2,4,3,0,5,2,8,6,1,5,1,1,13,1,1,1,3,4,3,0,8,4,4,0,1,0,1,1,0,2,0,4,8,2,0,0,0,3,1,0,4,1,0,3,0,1,4,7,3,0,1,3,0,0,0,0,9,4,0,1,3,4,0,2,0,0,0,1,7,2,2,3,8,2,8,3,3,0,1,0,8,0,2,2,3,0,4,8,1,0,0,0,2,0,2,2,4,0,1,0,51
3,0,2,1,0,2,2,6,6,0,4,0,7,0,0,2,3,0,3,4,2,4,5,5,2,3,3,2,3,0,2,1,1,1,0,0,1,0,0,2,1,0,0,3,0,1,1,1,3,1,4,3,3,1,0,4,2,0,14,1,2,0,2,4,5,5,0,1,1,4,1,3,1,1,0,1,0,2,4,2,6,1,7,2,0,4,2,5,10,2,0,1,0,4,3,2,0,0,2,2,51
0,2,0,0,1,0,0,0,1,2,0,1,1,0,1,4,0,0,0,0,0,0,1,2,0,1,0,0,1,1,2,4,5,0,10,1,0,0,0,0,0,1,54,2,3,2,0,1,1,2,2,1,0,0,1,0,1,1,1,1,3,3,1,1,10,0,2,4,0,1,0,2,0,0,1,1,1,6,1,18,1,9,4,3,0,1,1,1,0,2,2,0,1,6,2,3,0,0,2,0,51
3,0,1,2,1,1,0,0,4,1,0,0,5,1,0,2,0,0,2,2,1,3,1,4,1,1,3,0,2,0,1,0,0,3,2,2,1,2,1,0,0,0,8,2,4,1,2,0,0,0,3,1,1,1,2,3,3,0,6,0,0,1,3,1,4,2,1,2,2,1,0,1,1,1,2,2,1,3,1,5,0,0,6,2,1,1,0,0,2,6,3,0,1,7,2,4,0,1,2,0,51
0,0,0,2,1,1,0,0,3,0,0,0,0,0,0,0,2,2,2,1,3,1,0,1,0,2,0,0,2,0,1,0,0,0,0,0,0,2,0,2,0,0,0,1,0,3,0,0,0,1,0,0,1,0,0,1,1,0,3,0,0,0,0,0,0,0,0,1,2,0,3,1,0,0,0,0,2,0,2,0,0,0,0,3,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,51
5,3,0,0,0,1,3,1,1,6,0,1,2,1,3,4,3,3,4,2,4,8,2,0,1,3,2,3,2,0,7,6,3,2,0,0,0,2,6,2,5,3,0,4,0,6,4,5,5,0,0,0,0,7,2,4,2,2,0,2,4,7,1,12,0,0,1,5,6,8,1,4,4,1,3,7,3,0,2,0,5,1,1,0,4,0,2,1,5,2,1,2,4,1,5,4,7,0,1,0,51
9,4,0,2,2,2,3,1,2,2,0,3,1,2,2,1,2,0,2,1,2,2,1,4,3,5,1,1,1,0,3,2,0,5,2,1,2,2,1,1,3,1,19,4,0,2,2,1,2,2,6,3,0,0,0,1,3,0,3,2,0,2,4,5,12,1,0,1,3,0,3,3,3,2,0,2,3,6,2,1,0,8,1,1,0,0,2,2,0,7,4,2,2,6,0,2,0,1,2,1,51
2,1,0,1,0,2,1,2,0,0,1,1,3,0,0,2,1,2,2,1,1,3,0,6,1,0,2,3,1,1,1,2,5,1,1,0,0,1,1,0,1,1,3,4,1,2,0,0,1,2,3,4,3,1,1,4,2,0,2,0,1,0,3,1,3,0,1,2,3,1,0,0,2,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,3,0,1,0,2,3,1,0,0,0,0,51
3,3,3,4,2,2,2,2,5,2,5,5,10,1,2,4,3,3,6,0,3,9,3,6,1,3,0,3,3,5,5,4,8,6,2,0,1,2,0,0,7,4,2,2,0,1,9,7,6,0,4,1,4,0,1,7,5,2,2,1,5,2,0,8,3,3,2,0,9,4,0,3,8,1,5,8,3,1,4,1,10,1,6,1,4,3,4,4,1,3,0,2,3,5,4,5,2,0,5,0,51
2,4,3,1,3,3,9,0,5,7,2,2,6,2,4,7,1,5,11,0,2,9,5,0,1,3,0,5,4,1,4,5,7,2,0,1,0,6,2,1,6,1,0,1,1,1,11,6,6,0,1,1,0,3,3,0,4,4,3,4,7,6,1,3,0,1,0,7,10,8,2,3,3,4,3,8,3,0,0,0,6,1,3,1,2,0,4,5,4,1,1,3,3,1,2,6,4,3,2,1,51
3,0,3,0,1,1,2,6,2,4,2,4,9,0,1,1,4,0,7,0,2,4,3,1,3,3,8,7,2,3,4,3,4,8,0,1,1,4,1,4,0,0,13,4,1,3,4,3,4,0,3,1,3,3,0,2,3,1,4,2,0,1,2,5,4,2,4,4,5,4,7,3,2,0,0,5,1,1,2,4,9,4,14,3,1,1,4,7,4,4,0,3,0,3,3,4,4,0,2,0,51
3,2,1,8,4,13,1,3,2,3,0,0,0,0,0,3,2,5,2,1,1,2,3,0,3,1,0,1,4,8,0,3,4,4,11,0,3,1,3,3,2,3,32,1,1,0,2,4,3,0,3,2,1,1,5,1,2,4,1,2,5,1,2,2,10,1,2,1,3,0,7,1,2,4,3,4,1,1,3,21,1,1,0,0,2,0,3,0,1,0,1,0,2,12,2,5,0,3,6,5,51
2,2,0,1,0,0,2,2,2,0,0,0,4,0,0,6,2,0,6,2,3,3,2,2,0,0,3,1,2,0,0,2,0,0,2,1,3,0,2,1,1,6,2,5,3,1,0,1,1,6,1,5,5,0,4,9,5,1,2,0,1,0,1,4,9,1,0,3,7,2,0,2,0,1,1,0,0,1,1,0,2,4,6,3,1,2,0,2,4,6,3,1,1,2,0,2,3,2,2,1,51
4,2,0,1,3,0,1,1,2,2,0,0,2,1,0,1,7,0,0,1,4,1,1,4,1,1,4,4,5,1,0,1,0,0,3,3,0,2,0,3,1,1,5,7,2,0,1,0,2,1,5,5,1,1,2,1,6,0,3,2,0,1,2,1,5,3,1,0,2,2,2,0,1,1,0,0,1,7,3,1,0,3,2,4,0,1,1,1,0,5,3,0,1,1,0,0,1,1,1,1,51
2,0,1,1,2,0,2,17,6,2,3,0,1,0,2,6,0,0,0,8,0,4,0,2,1,3,0,3,5,1,0,2,2,6,7,1,2,3,5,1,1,1,38,0,3,2,1,1,0,0,5,1,3,1,0,1,1,9,1,2,1,0,2,0,5,8,1,4,1,0,2,0,0,0,4,1,0,1,5,5,2,1,0,1,1,4,0,0,3,3,1,0,0,10,1,1,0,0,4,1,51
3,3,1,0,0,0,6,0,5,1,0,1,0,6,0,1,2,4,1,0,1,0,2,1,4,6,5,2,0,0,5,1,0,0,1,1,3,0,3,1,2,0,1,2,0,9,4,4,4,0,3,0,0,0,1,2,4,0,2,2,6,8,1,2,1,2,1,9,5,3,3,0,2,1,2,4,4,1,2,0,1,1,4,4,5,1,1,0,1,8,1,3,6,1,0,0,5,1,2,1,51
9,1,1,2,3,2,1,5,5,0,0,0,5,0,2,2,2,1,2,6,1,3,1,9,2,2,1,1,8,2,4,4,1,0,5,6,2,0,2,1,2,0,9,2,1,1,1,0,3,3,3,1,9,0,1,0,2,2,14,1,0,0,5,1,10,0,1,1,0,5,4,1,0,2,0,0,2,3,7,5,5,8,9,3,1,2,2,0,2,5,0,1,0,3,1,3,1,2,5,1,51
3,0,2,2,6,2,3,3,0,0,3,0,5,0,1,2,1,0,2,3,0,4,3,2,2,2,0,1,5,1,3,1,0,1,3,1,1,3,2,2,2,3,11,1,3,0,1,0,0,4,4,3,2,1,1,0,1,4,1,5,0,2,2,1,6,1,3,2,2,2,0,0,3,1,1,1,1,0,2,9,1,2,4,5,2,1,1,0,0,0,1,0,0,7,1,3,0,1,0,0,51
3,1,2,0,2,0,4,1,6,0,3,3,2,0,3,1,4,3,4,1,2,2,0,1,2,1,0,2,4,0,5,0,4,2,1,7,2,5,1,0,5,3,0,3,5,3,2,1,7,1,4,2,3,0,2,1,3,3,1,2,3,1,2,1,0,0,2,2,4,6,0,1,3,0,5,0,3,4,3,1,4,4,2,1,2,0,5,1,0,0,1,0,1,2,7,1,1,0,5,1,51
2,2,6,2,2,0,0,0,8,1,1,1,1,3,3,5,1,1,1,1,1,4,1,4,1,4,2,0,5,0,4,1,1,7,1,1,1,0,3,0,2,3,1,0,1,1,1,0,1,0,2,3,2,0,5,2,1,5,3,2,3,0,1,0,1,0,0,1,1,1,1,2,2,0,4,1,3,1,1,0,5,3,1,3,1,0,3,1,2,1,1,1,2,0,3,9,1,1,5,0,51
2,2,1,1,2,0,9,1,2,7,2,6,4,2,2,1,3,1,0,0,2,5,1,1,3,1,2,6,0,0,7,1,1,1,2,1,0,2,0,0,0,4,4,6,1,5,4,0,2,0,4,2,1,0,0,2,5,5,0,2,0,2,0,1,0,2,0,7,2,6,2,2,3,2,2,1,0,0,1,2,11,0,4,8,2,2,1,6,0,8,1,1,4,5,4,0,1,0,1,0,51
0,1,0,0,1,0,4,7,3,2,3,1,11,0,1,1,5,1,0,0,1,1,5,6,3,4,0,4,2,0,3,4,0,2,4,0,2,0,0,0,2,1,8,7,4,1,2,1,0,2,3,6,4,1,1,3,6,0,0,1,0,0,2,2,10,7,1,3,2,2,1,1,2,1,0,0,1,3,2,10,5,5,4,2,3,4,1,0,3,3,0,3,0,5,2,1,3,0,1,0,51
0,0,0,1,0,1,0,1,2,0,2,0,0,1,0,4,0,2,1,3,4,0,0,1,3,2,0,0,6,0,2,0,0,2,1,1,4,0,1,0,1,0,0,0,2,3,0,0,0,2,0,0,1,0,0,0,1,5,1,0,1,0,1,0,2,1,2,2,0,0,1,1,2,1,0,0,4,3,2,3,0,2,0,3,1,1,0,0,0,1,3,0,0,0,0,0,0,0,1,1,51
3,1,0,0,1,0,3,13,3,0,2,1,4,0,1,1,7,1,3,1,0,2,2,10,0,1,1,1,4,0,2,4,3,1,2,0,1,3,3,1,1,0,3,2,1,1,2,3,3,2,4,7,3,0,2,3,6,2,7,1,1,2,0,1,11,2,0,1,5,1,0,1,2,1,1,1,0,3,4,2,4,9,5,1,0,4,1,5,1,2,0,0,1,2,0,0,1,0,0,0,51
3,1,1,3,5,3,0,2,1,3,0,1,7,1,0,3,3,0,4,1,2,2,3,2,3,0,2,2,2,1,0,4,2,3,2,2,0,4,5,1,1,2,4,2,1,3,0,1,1,0,2,1,2,0,0,2,5,0,2,2,3,2,2,1,2,7,0,3,1,2,0,1,2,2,4,0,6,0,1,0,9,0,5,6,1,0,3,1,3,1,1,1,2,1,1,3,1,0,1,0,51
1,0,0,0,0,0,0,7,0,1,1,0,11,1,1,2,0,2,2,0,0,1,5,7,0,0,0,0,1,0,0,3,2,0,0,1,0,1,1,0,0,1,31,1,1,0,0,1,1,0,0,3,1,0,0,2,7,1,4,1,0,1,0,1,5,1,1,1,1,0,1,2,0,0,2,2,0,0,1,0,6,0,3,1,1,1,1,4,0,2,0,0,1,1,1,0,0,0,0,0,51
0,1,1,2,1,1,2,2,1,1,0,0,3,1,0,6,1,0,0,1,1,3,1,12,0,0,0,1,3,2,0,3,2,1,3,1,1,1,1,1,0,0,17,3,0,0,3,1,1,1,4,0,5,0,0,1,2,2,4,2,0,2,1,4,4,0,0,0,5,1,0,3,1,1,0,0,2,0,2,3,1,1,6,1,0,2,1,0,1,0,0,0,2,1,1,3,1,1,2,2,51
3,1,1,2,0,0,1,4,1,1,0,0,2,1,0,0,0,0,2,1,0,1,2,3,0,1,0,1,2,2,0,1,0,0,0,1,2,0,2,1,2,1,25,6,0,0,2,5,1,0,0,2,1,1,0,0,7,1,1,1,0,1,2,2,0,0,0,3,2,1,2,0,0,3,1,2,1,0,0,1,1,1,3,3,0,0,3,0,0,2,0,1,1,1,0,3,2,0,2,0,51
4,1,0,1,5,0,1,2,3,2,1,1,5,1,2,1,6,4,2,0,1,10,2,2,0,5,2,5,2,1,1,1,2,1,0,1,3,2,0,0,2,0,11,1,1,4,2,0,2,3,2,0,1,1,0,1,2,2,0,1,3,2,1,2,1,2,2,4,0,1,2,2,1,2,1,1,1,0,3,1,0,1,2,0,2,1,5,3,3,7,0,3,1,3,1,4,0,0,2,0,51
3,1,1,4,0,2,0,4,0,3,2,3,4,0,0,1,1,1,4,0,1,3,2,1,0,1,0,0,2,0,3,4,0,3,1,2,0,1,3,2,1,2,1,0,2,1,1,1,1,4,0,0,1,1,2,2,1,2,0,0,3,1,2,2,0,0,1,2,5,0,0,2,0,0,3,1,2,2,1,1,0,1,0,4,2,1,1,1,0,0,1,4,1,1,2,5,0,0,0,1,51
1,0,2,1,2,0,0,1,4,0,0,3,1,2,1,6,0,1,0,2,5,0,0,0,1,2,0,3,3,0,2,0,3,10,28,1,5,7,4,2,1,3,23,0,5,3,2,3,0,7,0,0,1,1,4,0,1,1,0,2,2,0,2,0,4,0,4,3,0,1,2,1,0,1,1,1,2,8,4,28,0,6,0,5,0,0,0,0,0,4,3,0,2,20,1,5,2,2,2,0,51
1,2,2,0,0,1,3,4,2,1,2,1,3,0,0,3,15,0,3,1,1,2,2,6,0,2,6,3,1,2,2,4,0,3,0,1,0,1,1,1,2,2,0,5,1,0,0,3,0,0,2,3,3,0,1,8,3,1,2,1,4,1,2,3,2,3,0,1,3,1,0,4,3,1,2,1,2,1,1,0,7,1,3,3,3,3,1,2,5,2,1,0,2,3,4,1,2,0,1,0,51
1,2,0,1,1,1,0,5,2,1,1,0,2,0,0,2,1,0,1,0,0,0,1,4,1,2,1,1,4,0,1,1,0,0,0,4,2,1,0,0,0,1,38,6,2,1,0,0,0,3,1,2,1,0,1,4,4,0,2,0,1,1,4,0,5,6,0,2,1,1,0,0,0,1,1,0,1,1,1,0,5,1,6,3,2,0,0,1,3,1,0,0,0,1,1,0,0,1,2,0,51
0,1,0,1,1,0,2,0,0,1,0,0,1,1,1,0,0,3,1,0,0,1,1,0,0,0,0,0,2,0,0,1,2,3,0,0,2,2,0,0,1,3,0,0,3,0,0,1,0,0,0,0,1,0,2,0,0,0,1,1,0,2,1,2,0,0,0,2,1,0,0,1,2,2,1,3,0,1,0,1,3,1,0,1,0,1,1,0,0,5,1,0,2,0,0,3,2,1,0,1,51
5,1,4,2,4,0,4,2,5,2,1,0,3,1,1,8,1,3,4,1,4,4,3,1,1,0,0,3,2,1,0,7,1,3,1,1,2,3,2,0,2,2,0,1,1,1,3,1,1,0,3,0,1,2,2,1,1,2,7,5,2,4,5,3,2,0,4,2,3,2,2,1,3,0,1,3,1,0,2,5,1,3,2,2,2,0,4,2,1,0,1,3,0,3,0,4,2,0,5,1,51
0,3,1,0,4,1,2,4,4,7,1,1,6,2,1,3,0,1,0,2,4,4,3,1,0,1,1,3,2,2,1,4,2,3,4,1,0,3,2,1,1,2,1,3,0,1,3,3,2,2,3,1,1,1,0,1,4,0,2,2,5,3,1,9,0,7,5,4,3,1,2,2,3,1,1,2,2,5,2,1,5,2,3,13,5,2,2,2,3,6,1,0,4,4,3,3,1,1,7,0,51
5,1,2,1,3,4,1,8,2,0,5,3,1,0,1,6,0,3,0,3,3,4,4,1,1,1,0,2,3,1,3,2,1,2,3,3,2,1,2,1,0,1,13,0,6,0,3,1,2,7,4,3,2,0,0,4,2,0,13,1,3,2,3,1,3,1,2,0,2,2,2,0,3,0,0,1,3,1,0,7,4,6,5,3,0,2,3,0,1,8,3,0,2,12,1,2,2,3,2,1,51
2,1,1,1,7,1,2,4,5,3,7,1,9,0,0,3,5,2,2,1,1,6,0,6,1,5,2,1,1,0,4,5,1,6,5,1,1,3,4,0,3,0,5,3,0,1,3,1,1,1,4,4,2,0,3,3,4,0,5,0,0,2,1,2,5,1,2,1,4,1,1,4,3,1,7,0,0,0,2,5,15,3,1,4,3,1,2,0,2,0,0,3,3,6,5,5,3,1,4,1,51
1,3,2,0,0,2,7,1,3,8,0,3,3,1,3,3,5,2,2,0,2,3,1,2,2,4,2,3,1,1,4,3,5,4,2,0,0,2,6,0,8,1,3,3,3,2,4,4,3,4,4,2,0,2,2,5,5,4,1,1,5,5,1,5,1,1,2,0,8,7,1,2,8,2,0,2,1,2,0,1,4,4,0,2,6,1,0,2,2,6,0,1,3,1,7,3,4,0,2,3,51
2,4,2,0,3,6,6,1,5,7,0,3,11,5,0,0,7,7,6,2,1,3,2,1,1,4,6,9,4,3,1,4,5,4,5,1,4,2,1,1,4,1,0,6,5,10,8,2,3,0,5,4,1,2,0,1,12,4,3,6,1,3,3,5,3,4,1,6,5,2,1,0,7,2,3,3,3,1,3,1,3,4,5,4,5,0,0,9,1,4,1,8,5,2,1,3,3,1,4,2,51
0,0,1,0,0,1,0,0,0,3,1,1,0,1,4,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,8,3,1,0,2,1,4,1,2,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,2,1,0,1,2,2,1,0,1,2,1,6,1,0,0,0,1,0,1,0,3,0,1,1,0,0,0,0,0,8,0,0,2,2,0,1,1,51
6,1,5,0,4,1,1,2,3,0,2,1,1,0,1,6,0,1,0,3,3,2,3,5,1,0,1,2,4,2,2,7,1,2,2,4,3,2,3,0,1,4,7,1,1,1,1,1,0,1,4,2,0,0,2,4,0,2,8,2,2,1,0,4,5,1,2,2,1,3,0,1,1,0,0,1,2,1,2,2,1,9,4,2,0,2,2,0,0,3,2,0,1,6,3,1,1,2,0,0,51
5,1,2,1,0,2,2,6,3,1,1,3,3,3,5,3,4,10,0,1,3,2,2,4,3,8,4,11,2,0,5,2,0,3,0,6,2,0,2,3,0,1,4,10,6,5,4,3,7,5,7,8,2,4,1,1,6,0,7,2,2,3,2,6,10,2,2,9,0,8,5,2,2,2,3,2,6,7,2,2,5,9,9,13,6,2,1,1,13,7,1,2,6,4,3,2,4,3,3,2,51
3,2,2,0,0,2,1,6,1,4,2,0,13,0,0,0,4,0,5,2,1,4,1,5,1,0,2,1,5,0,0,3,2,0,1,2,0,2,0,2,0,0,0,3,1,3,4,1,0,0,1,1,1,0,1,5,3,2,2,0,0,0,0,1,2,2,3,1,6,2,1,1,0,0,0,1,1,0,0,0,3,4,1,2,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,1,51
7,4,2,1,3,2,0,1,7,0,6,0,5,0,1,2,1,0,5,6,4,5,2,6,0,1,1,6,4,2,2,2,9,3,5,5,8,3,0,0,2,2,6,3,2,2,2,3,1,1,3,3,0,0,1,1,4,5,5,1,3,1,3,4,4,1,1,1,4,4,0,1,5,2,0,1,1,2,2,6,5,2,4,6,1,3,3,2,1,6,1,2,0,3,2,5,2,2,3,0,51
3,0,0,0,1,0,0,2,0,1,1,1,1,0,0,0,1,2,0,0,0,0,0,2,1,2,2,0,0,0,0,0,2,0,28,2,0,0,0,0,1,0,180,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,10,1,0,1,0,1,1,0,2,0,1,0,1,4,0,15,0,0,4,1,0,0,0,2,0,1,0,0,0,9,0,0,0,0,0,0,51
4,3,1,1,1,1,9,3,5,8,3,2,1,2,2,4,7,1,0,4,2,3,0,8,1,8,6,8,6,1,8,2,5,1,1,2,1,6,3,3,0,1,1,1,1,7,4,12,4,0,7,3,2,4,0,7,5,1,8,2,4,3,6,6,0,3,1,7,3,4,5,7,3,4,1,3,5,1,1,1,0,6,1,1,4,3,2,1,5,1,1,2,7,3,5,1,8,4,1,1,51
2,0,0,0,0,1,0,1,1,0,1,0,2,0,0,2,2,2,0,1,2,0,0,2,1,1,1,0,0,0,0,1,2,1,0,1,1,0,1,1,0,0,18,1,0,2,0,0,0,4,2,1,1,1,0,1,1,0,2,1,0,0,4,0,11,0,0,6,0,1,2,0,0,0,0,0,0,2,1,4,0,5,1,10,1,0,0,0,0,9,0,0,0,1,0,1,0,0,2,1,51
6,1,1,1,4,2,4,1,2,4,2,0,12,1,0,3,5,1,10,2,3,9,0,1,0,6,1,4,5,2,3,7,6,5,5,0,0,3,1,0,2,1,0,0,2,4,0,8,2,0,8,2,3,1,0,3,3,0,0,1,3,3,2,7,1,0,1,2,3,2,2,1,8,3,6,1,2,0,2,5,8,4,2,2,1,2,0,0,2,4,0,3,3,5,5,5,2,1,4,0,51
