0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,target
4,0,0,0,4,3,2,0,1,1,1,1,1,2,0,5,1,0,2,0,1,0,0,0,1,2,2,7,0,2,1,0,1,1,4,1,1,1,0,0,1,1,0,0,0,0,4,0,2,2,3,0,0,2,0,0,1,0,1,0,34
0,6,0,1,1,12,3,0,3,4,4,1,2,7,3,5,8,2,1,0,4,3,8,4,1,4,1,2,2,0,1,1,1,0,4,4,11,0,2,16,7,1,0,1,8,3,1,5,10,0,9,2,2,1,1,3,9,1,1,3,34
2,7,5,3,3,3,8,1,6,2,5,3,4,1,6,1,6,5,1,0,1,3,3,4,3,0,4,5,4,0,10,3,10,4,17,3,10,1,1,6,7,8,2,5,6,7,3,6,0,3,2,2,0,7,2,1,1,4,9,3,34
2,15,5,1,3,3,5,3,9,0,2,0,1,0,2,5,6,8,0,2,3,0,1,5,3,3,0,6,8,1,3,0,6,3,15,0,8,0,0,10,3,11,17,3,1,4,4,0,3,1,5,5,0,4,4,5,4,4,4,1,34
8,8,1,4,5,8,6,4,13,1,10,3,5,2,2,3,5,12,4,2,7,3,7,7,0,2,0,5,11,2,2,2,5,6,4,5,28,1,4,12,5,10,3,2,2,6,2,3,4,8,5,5,5,2,4,9,5,9,15,2,34
3,1,9,2,5,2,4,4,0,0,7,3,6,2,5,1,7,3,3,5,1,2,1,2,3,4,1,7,1,1,0,11,0,9,5,1,4,0,1,4,2,1,0,15,3,1,3,3,4,5,6,2,3,3,4,1,2,22,16,0,34
7,2,1,1,1,15,8,9,7,4,11,1,10,4,3,4,8,2,1,0,0,1,2,3,1,8,0,1,5,4,2,0,2,1,7,2,13,0,3,19,2,1,3,4,3,2,1,5,3,0,3,1,0,0,1,0,6,1,0,2,34
2,6,2,0,1,1,1,1,15,0,3,1,0,3,1,4,3,9,2,3,3,1,1,10,0,1,0,2,5,0,3,0,3,5,12,2,5,3,1,2,3,1,7,4,0,2,4,2,2,3,3,3,3,4,2,5,1,3,3,0,34
4,7,3,0,3,3,0,0,5,2,3,2,2,3,1,4,1,1,5,2,4,4,3,4,0,3,1,1,1,4,2,4,4,1,2,1,4,0,2,2,14,5,5,0,10,0,4,13,2,3,1,1,0,0,1,1,9,0,3,4,34
1,0,3,0,2,5,0,19,0,2,4,1,6,1,2,3,0,0,6,1,2,0,3,0,1,4,0,2,0,1,3,4,0,13,1,2,3,1,5,3,2,0,1,33,2,2,4,3,3,9,4,2,3,0,3,2,1,2,5,4,34
3,4,7,1,4,1,3,3,3,4,3,6,5,2,1,5,2,6,3,2,5,2,3,6,3,5,2,1,3,3,10,5,9,9,5,6,10,0,4,4,4,10,3,3,2,1,11,0,9,4,5,1,1,1,1,0,9,4,5,0,34
9,9,3,4,4,2,10,7,6,2,5,5,6,2,1,5,4,6,6,2,1,2,2,3,5,6,3,4,4,5,2,3,2,5,8,2,1,2,1,5,4,10,12,5,4,4,12,8,6,6,16,3,2,3,4,4,9,8,1,4,34
4,2,6,4,4,7,10,6,2,4,7,5,6,1,4,2,6,7,1,2,3,3,5,7,2,7,3,6,7,0,6,6,7,9,9,8,5,2,4,3,8,11,4,4,7,3,9,4,1,5,11,4,2,6,4,1,3,5,4,3,34
2,3,1,5,0,0,0,0,2,2,0,5,4,2,4,5,1,5,4,1,3,1,4,6,0,2,1,8,3,0,6,1,4,1,5,4,1,8,1,0,5,4,9,0,2,0,2,3,0,2,3,2,2,5,1,4,3,0,6,2,35
1,0,7,3,0,0,1,1,2,2,0,0,1,2,2,1,6,5,2,1,2,0,2,4,0,0,1,4,6,0,2,1,18,9,1,1,0,5,0,0,2,21,6,0,0,1,1,0,0,0,0,1,1,5,3,1,0,3,2,1,35
3,0,6,2,0,2,1,5,1,0,4,5,3,3,2,4,1,1,7,4,3,3,1,6,3,13,3,0,0,4,1,1,5,9,7,1,1,0,4,4,6,3,1,6,1,2,5,1,5,10,5,0,4,1,5,6,6,3,4,3,35
1,3,2,0,0,3,0,0,0,0,1,1,1,2,1,0,1,0,2,2,0,1,2,0,1,5,0,1,0,0,2,2,2,0,1,0,9,0,0,4,3,7,0,0,3,3,4,0,0,3,0,3,1,2,1,2,4,4,0,2,35
0,2,1,3,0,1,1,0,2,3,2,3,2,1,1,2,3,5,0,0,1,1,0,7,2,0,0,2,4,0,0,0,11,1,9,3,1,3,1,1,0,7,11,1,1,1,1,1,0,4,8,0,1,4,0,0,1,0,4,1,35
6,0,0,0,3,0,2,5,0,0,1,2,2,1,2,0,1,4,2,1,2,0,1,2,0,1,0,5,3,0,3,0,17,0,2,1,0,0,0,3,1,13,4,9,0,0,1,0,0,4,5,4,1,5,2,1,1,4,1,0,35
0,0,2,4,3,3,3,4,3,5,3,3,5,2,4,2,3,2,7,1,5,3,6,2,4,6,3,6,2,5,3,8,1,6,3,1,1,5,1,4,8,3,1,4,3,1,3,5,5,5,3,1,6,6,3,3,6,2,13,5,35
0,3,0,5,2,2,3,1,9,1,1,5,2,0,0,0,6,5,3,0,0,3,3,1,0,4,0,0,3,5,0,2,0,0,0,0,22,4,2,2,12,0,1,0,3,1,2,5,3,5,0,3,1,0,0,1,14,0,0,3,35
3,0,0,0,4,2,1,0,0,0,1,0,1,0,0,1,0,2,0,0,3,0,0,1,1,3,1,7,0,0,1,0,12,0,1,3,0,0,0,0,2,0,1,0,2,0,3,2,1,0,6,0,2,4,0,0,1,0,1,0,35
2,0,2,4,3,3,3,4,1,5,1,7,7,6,9,2,5,3,9,2,4,5,13,7,7,8,2,0,7,6,3,3,5,6,6,5,5,4,8,2,11,3,2,3,16,2,6,18,1,8,6,5,10,2,3,2,8,3,3,11,35
5,1,2,3,8,2,0,0,5,3,1,0,2,2,2,3,0,2,1,2,0,0,1,6,3,1,2,4,1,0,4,0,11,2,4,0,1,0,2,0,3,12,13,0,0,0,0,0,1,1,0,3,0,3,1,1,1,1,2,0,35
2,0,0,2,3,0,3,0,0,0,4,1,1,0,1,2,0,1,2,0,1,1,2,0,2,0,0,5,2,1,2,0,1,0,0,1,0,1,1,0,2,3,0,0,0,1,0,0,1,0,0,1,2,6,1,0,1,1,3,0,35
1,4,3,0,1,4,3,3,3,3,24,3,7,5,4,3,2,3,0,1,1,1,4,1,2,12,0,1,1,0,0,1,0,5,0,1,15,0,4,12,4,1,0,31,7,4,1,0,8,0,3,0,0,1,3,0,5,0,5,0,35
0,1,1,0,3,3,3,12,2,3,1,8,4,6,3,2,1,2,3,2,1,1,4,4,0,4,1,0,1,3,1,1,5,3,2,1,3,0,5,0,4,1,0,1,5,2,2,9,8,10,1,0,4,0,4,4,10,0,1,7,35
1,1,3,1,3,4,4,3,0,1,4,0,1,0,2,3,4,1,4,1,0,3,4,2,1,1,0,1,1,3,1,3,0,1,0,0,8,1,1,8,2,5,0,6,2,0,1,1,2,1,3,0,1,1,1,1,4,2,2,1,35
1,0,1,1,0,1,1,5,5,0,0,6,3,0,3,7,2,1,7,1,0,0,0,8,1,1,1,2,2,1,2,3,2,4,1,0,1,4,0,1,5,2,0,2,1,2,3,6,2,4,1,2,3,2,6,3,5,3,6,1,35
0,5,4,4,3,1,4,1,1,0,1,0,4,2,0,4,0,1,1,1,2,0,0,1,3,0,3,4,1,0,2,0,14,3,6,2,6,2,1,0,1,19,15,1,0,1,0,0,1,0,8,3,0,1,4,2,0,6,12,0,35
2,4,1,18,5,5,1,2,16,3,0,3,2,4,3,5,5,6,13,1,11,7,13,7,1,1,2,6,7,3,5,9,1,0,0,4,10,12,1,2,11,2,0,0,14,2,8,14,3,5,0,0,5,6,1,2,10,0,2,6,35
2,1,0,5,5,5,9,4,2,3,2,9,2,9,6,7,7,3,15,4,15,7,11,4,7,10,0,8,3,11,7,9,2,3,16,11,10,3,7,1,9,3,0,2,9,9,12,22,6,10,10,9,14,7,4,3,10,3,6,9,35
1,2,7,3,4,2,6,6,7,2,5,6,0,3,7,6,4,0,7,11,5,5,1,2,3,0,4,4,4,4,6,17,1,8,12,4,1,16,2,1,11,8,1,0,3,4,4,6,0,10,15,5,6,3,3,4,4,7,5,0,35
3,0,1,2,1,2,0,1,0,0,1,1,0,0,1,4,0,2,4,0,1,0,0,1,1,0,1,4,0,0,1,1,12,2,4,1,0,0,1,0,3,8,3,1,0,0,1,0,1,3,1,1,3,1,0,1,2,0,5,0,35
2,2,5,1,2,12,3,7,3,8,10,2,20,2,6,3,8,0,3,2,1,3,3,3,2,16,1,0,3,10,2,4,0,5,18,1,6,0,9,4,7,2,1,4,1,5,16,8,21,2,12,3,1,0,3,2,10,4,2,3,35
2,0,3,2,3,0,1,1,2,2,5,4,2,1,2,4,1,4,7,1,2,2,1,4,1,3,0,12,0,0,0,0,2,5,1,2,0,1,1,0,6,5,2,0,0,0,3,0,5,5,0,2,4,9,1,0,3,3,2,0,35
4,3,10,3,5,4,5,10,7,0,5,3,3,3,5,5,5,6,0,3,4,2,6,16,2,3,0,5,7,0,6,4,5,2,8,1,11,0,2,5,9,6,4,5,4,8,4,3,0,2,4,3,4,6,3,3,6,5,7,5,35
3,0,1,11,3,0,2,3,0,2,3,0,1,0,3,0,2,1,5,0,0,2,3,2,2,1,0,3,0,1,1,3,6,6,1,3,0,0,2,1,6,5,0,8,1,1,2,5,1,3,2,0,1,1,6,1,1,6,4,2,35
3,4,10,3,6,3,7,17,4,6,15,5,5,11,7,6,3,4,3,4,1,4,4,6,3,10,3,6,1,4,2,12,4,25,19,2,7,8,6,1,2,4,6,50,7,2,11,10,5,5,10,4,5,2,9,2,4,13,17,6,35
2,0,4,4,3,0,0,2,2,1,3,0,3,0,2,0,1,4,6,5,2,1,1,13,2,1,5,3,2,0,10,2,4,3,12,1,3,6,0,1,18,13,6,1,0,3,2,4,3,6,4,2,1,4,5,2,18,2,3,0,35
2,8,6,4,10,7,6,3,10,3,8,1,0,1,6,7,7,7,5,1,5,3,4,4,2,8,4,4,13,4,3,5,4,2,17,5,15,2,4,23,5,11,5,3,1,2,14,3,3,2,7,3,0,4,2,1,10,5,7,5,35
1,0,2,18,2,3,2,1,1,0,1,3,0,0,2,1,2,2,5,3,4,1,2,4,4,0,5,5,2,1,1,0,3,2,12,7,1,4,0,0,5,4,0,0,7,1,2,4,0,3,1,1,5,2,1,2,4,1,7,3,35
15,3,1,0,0,4,0,1,2,1,7,2,1,0,0,8,3,0,0,0,3,1,2,1,2,6,2,0,0,3,1,0,0,3,5,3,11,0,0,10,9,7,0,2,3,2,2,2,1,0,4,0,0,1,1,0,8,2,0,1,35
8,0,0,1,1,7,2,1,2,8,9,1,7,8,7,4,6,0,6,1,3,3,2,3,2,8,2,2,2,9,1,1,0,1,25,2,32,2,4,15,8,0,1,0,3,4,2,6,16,2,25,0,2,0,0,0,6,2,0,6,35
0,0,0,3,1,0,1,0,0,0,0,1,0,1,3,4,1,1,1,0,3,0,0,2,2,1,0,4,0,1,10,0,14,2,1,4,0,3,2,0,0,13,1,0,0,1,3,0,0,1,0,0,1,6,1,0,0,0,9,1,35
4,3,4,8,4,1,5,2,5,2,4,4,4,5,4,7,4,4,9,3,7,2,2,8,3,5,7,8,3,4,10,11,21,2,11,14,1,12,5,0,7,11,6,1,5,3,3,12,2,9,23,2,5,6,1,4,5,7,10,5,35
6,2,1,6,3,5,7,3,2,7,2,10,4,6,8,10,3,1,4,2,5,6,7,3,1,9,1,6,3,11,2,1,4,3,2,4,8,10,4,0,6,4,0,0,10,2,12,15,6,4,5,1,9,4,2,4,9,0,1,14,35
3,0,6,3,3,2,9,45,1,2,11,7,20,0,1,2,6,1,5,6,1,3,4,1,2,16,3,4,1,3,5,1,9,23,6,1,0,0,5,0,3,8,1,50,0,2,8,3,12,8,8,8,8,1,8,2,0,5,8,3,35
1,6,0,0,0,4,3,0,2,1,1,0,3,2,1,0,7,0,2,1,1,1,2,0,1,2,1,1,2,1,0,2,0,1,9,0,11,0,5,19,1,0,3,1,2,3,1,1,1,2,4,2,1,1,2,1,3,0,1,4,35
8,0,6,3,2,3,11,4,0,3,0,2,4,2,4,5,6,3,8,4,2,4,3,1,2,2,1,4,3,4,2,4,13,3,1,2,4,7,2,3,7,16,1,0,2,4,4,0,0,4,2,2,3,2,2,8,8,5,7,7,35
2,0,1,0,5,4,3,5,2,9,1,0,6,5,4,2,2,1,4,3,3,2,4,0,3,8,3,2,2,4,1,1,8,1,7,1,1,0,5,4,2,7,0,3,1,2,5,0,4,3,9,1,1,0,1,0,2,2,2,6,35
0,0,0,6,2,0,4,0,1,1,0,0,1,0,1,2,0,2,2,0,2,0,1,3,2,0,2,2,0,0,0,2,6,0,6,0,4,0,0,2,2,1,0,0,4,0,1,3,1,0,4,0,1,2,0,0,1,0,3,0,35
0,1,3,1,0,7,7,10,7,3,6,4,5,1,2,1,12,1,5,7,4,2,2,5,1,5,1,3,3,0,6,2,10,6,2,2,2,5,6,4,3,6,23,7,0,11,4,0,6,8,4,8,4,2,4,3,3,19,1,1,35
0,0,0,0,4,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,3,0,2,0,0,1,0,2,0,2,0,8,0,0,3,6,3,1,0,0,0,2,0,0,2,5,0,0,0,0,0,5,0,0,0,35
3,0,0,2,6,2,2,0,0,1,2,0,5,0,1,5,1,0,0,3,0,1,0,1,3,0,2,5,2,0,1,1,2,2,1,2,3,2,1,0,5,3,5,1,0,0,0,0,0,0,2,0,2,1,3,0,3,0,3,0,35
5,4,3,5,1,3,0,2,7,2,0,1,4,3,0,3,5,3,4,6,3,0,3,6,3,5,1,6,0,1,5,2,13,2,6,5,7,0,3,3,11,16,12,0,1,5,5,4,1,0,0,2,0,3,1,4,9,5,5,2,35
1,0,1,6,4,0,3,2,3,2,4,3,5,5,3,4,2,0,2,2,0,2,2,0,1,6,0,5,1,0,1,4,5,0,4,0,10,8,4,10,7,1,0,0,3,6,5,9,5,4,4,0,5,0,2,4,8,0,0,1,35
0,3,0,0,1,3,0,1,0,2,1,2,2,0,0,0,1,0,0,1,0,1,0,0,0,2,0,0,0,3,0,0,1,2,17,2,2,1,1,2,2,4,0,0,0,1,0,1,1,1,12,0,0,1,0,4,1,3,0,1,35
4,0,1,2,4,2,0,0,6,0,2,0,0,0,2,4,2,2,3,5,1,1,0,0,1,0,0,6,0,0,5,1,11,1,10,1,2,0,0,0,2,2,3,0,0,0,2,0,2,2,2,1,1,1,1,2,2,9,3,0,35
5,0,8,8,2,2,9,1,0,2,1,0,1,1,2,2,4,2,2,3,4,3,1,4,2,2,3,5,0,1,2,3,2,1,7,4,0,3,1,0,2,2,3,0,1,5,1,3,2,4,0,5,1,5,2,3,3,7,13,2,35
2,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,3,1,1,0,0,0,3,3,0,3,4,2,0,3,0,10,0,0,2,0,0,0,0,0,12,1,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,3,0,35
3,2,5,3,4,2,6,10,6,2,1,7,4,1,4,3,10,7,8,6,3,3,6,7,3,5,2,7,0,3,12,2,1,7,5,4,2,1,1,2,6,5,4,5,3,9,5,2,2,5,6,5,4,6,4,4,9,4,2,1,35
1,0,5,2,0,0,0,0,0,0,0,0,0,0,1,1,3,1,7,8,0,0,2,1,0,1,1,4,1,0,2,2,6,3,0,0,1,2,1,1,1,4,1,0,0,4,2,1,0,4,0,3,0,4,3,9,0,6,3,0,35
3,0,0,3,1,2,0,0,4,1,0,0,5,2,1,0,1,6,3,0,3,1,1,8,1,0,0,3,2,1,6,2,6,1,2,4,0,8,1,0,2,4,5,0,4,2,3,1,1,0,1,2,2,2,0,1,3,1,4,3,35
0,2,5,1,3,0,7,7,1,4,4,1,9,1,4,3,2,2,0,3,2,0,2,2,3,3,5,2,4,4,1,1,1,2,6,1,0,1,5,2,1,3,1,22,1,2,0,4,5,1,7,1,2,1,4,1,3,1,13,0,35
2,0,7,7,4,4,5,12,6,5,6,18,10,5,5,8,6,9,12,5,6,0,7,5,2,3,6,8,12,2,6,7,13,12,5,5,9,5,5,4,6,22,5,18,6,8,5,13,5,12,4,11,8,1,3,5,7,7,4,0,35
4,9,2,0,4,2,6,2,3,4,1,3,0,1,3,4,7,11,3,6,3,1,6,3,1,2,0,1,16,0,3,2,31,2,14,7,6,0,2,2,7,16,4,0,2,5,7,4,4,6,5,2,1,3,2,3,4,3,4,2,35
2,0,2,0,1,0,0,3,0,1,2,0,0,0,1,6,0,0,3,1,2,0,0,1,2,0,1,3,2,1,5,0,4,0,1,2,0,0,1,2,0,6,0,1,0,0,4,0,1,4,0,1,0,1,2,0,1,0,3,0,35
0,0,0,0,3,0,1,0,2,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,2,0,1,2,2,0,0,0,14,0,0,1,0,0,0,0,0,9,2,0,0,0,2,0,0,0,2,1,0,1,1,0,1,0,2,0,35
2,2,5,0,3,4,1,4,1,3,4,3,3,7,5,5,2,0,2,2,1,1,4,3,2,9,2,0,0,2,1,3,0,5,5,1,1,0,4,6,2,3,4,2,1,3,2,0,4,4,1,4,2,1,2,2,1,2,9,2,35
1,0,1,2,2,2,3,4,0,10,3,5,4,3,5,2,5,1,3,1,0,2,0,0,1,5,3,1,1,7,2,4,1,2,2,1,5,0,5,8,7,0,0,1,1,4,7,5,2,1,2,1,3,0,2,2,8,3,3,3,35
1,0,4,1,2,5,0,1,3,2,4,0,1,1,2,2,4,0,1,0,0,4,4,1,3,3,1,0,0,1,0,2,0,1,22,0,8,1,6,8,6,7,0,0,0,2,6,1,7,3,6,3,0,1,4,2,2,4,4,1,35
2,1,2,3,3,2,4,4,2,2,2,0,5,5,4,1,2,2,2,2,3,3,3,2,1,2,1,0,0,1,1,2,0,2,2,1,4,3,2,11,2,4,0,18,0,2,3,1,3,3,1,3,1,0,1,0,2,3,2,3,35
2,0,4,2,1,0,2,4,1,0,0,2,1,0,2,2,0,0,6,3,0,0,0,2,6,0,5,1,0,0,1,1,18,8,3,1,0,0,0,0,1,4,0,4,0,3,2,0,3,5,1,0,2,1,4,2,0,5,3,0,35
7,0,4,2,2,9,3,28,4,10,8,7,19,3,4,1,8,2,8,0,0,1,1,0,3,17,6,1,2,4,1,4,0,6,4,1,23,3,9,16,4,0,1,20,2,5,5,4,11,7,6,2,3,1,2,4,9,5,2,3,35
1,7,6,5,2,3,5,1,2,2,3,0,2,0,1,4,1,5,7,3,2,0,3,3,3,1,1,7,3,2,4,1,8,15,3,2,3,0,1,3,3,4,7,9,1,0,3,3,0,6,6,0,2,3,1,1,3,9,11,3,35
5,0,0,3,3,6,4,8,4,1,3,6,4,2,5,2,2,1,4,2,1,4,2,1,1,6,1,1,4,0,2,2,0,3,5,0,6,0,4,3,5,1,0,11,1,3,1,5,9,2,4,3,2,1,1,4,6,0,7,4,35
1,0,5,21,2,1,2,0,3,0,0,3,1,1,0,2,3,2,4,2,5,0,3,3,3,0,3,5,1,0,7,4,5,4,8,2,2,6,0,3,2,1,0,0,1,1,2,0,1,5,6,3,1,3,3,1,4,7,13,0,35
1,0,2,1,4,0,2,0,0,0,1,0,0,2,3,4,1,1,3,0,2,0,1,0,3,1,3,8,0,0,4,0,7,3,3,2,0,1,1,0,1,5,0,3,0,0,1,0,1,3,3,0,1,7,0,0,1,2,4,1,35
1,1,3,0,3,0,3,7,0,3,3,7,6,2,4,4,6,1,3,7,4,2,2,8,2,15,2,3,2,6,4,5,1,9,11,1,5,0,1,2,2,8,0,19,0,3,6,2,3,3,4,4,3,2,6,6,2,4,10,4,35
3,0,2,2,2,2,5,7,4,3,4,5,1,2,1,4,4,4,7,2,4,0,3,3,2,5,2,4,3,1,8,3,4,5,3,5,1,3,2,1,1,8,2,50,1,0,6,0,4,8,3,2,3,6,2,2,1,1,8,0,35
0,2,0,0,1,5,4,0,1,0,3,2,0,1,0,0,0,0,4,3,0,3,1,2,0,4,0,0,0,1,0,3,0,2,3,0,7,1,0,4,6,0,0,0,5,0,1,2,0,5,5,3,1,1,0,0,4,0,0,2,36
0,1,0,2,0,5,2,0,0,1,2,0,0,0,1,1,0,0,1,1,0,2,5,0,1,2,0,0,1,2,1,1,0,2,0,3,21,1,1,11,4,0,0,0,0,0,0,4,2,1,0,2,0,0,0,0,3,0,0,4,36
1,0,1,2,2,0,3,0,4,2,2,0,1,0,7,2,0,1,1,1,2,0,0,2,0,0,1,3,1,0,5,2,4,1,4,2,0,2,1,0,0,5,0,0,0,0,0,0,0,1,2,2,1,2,0,1,0,1,9,0,36
1,0,3,1,2,2,2,1,0,0,0,2,2,2,1,0,2,0,0,1,5,2,2,0,1,2,1,2,1,2,1,4,0,2,2,3,1,1,0,2,4,3,0,8,3,2,5,2,0,1,2,4,2,0,0,4,6,1,2,0,36
3,0,0,2,2,1,5,2,3,0,2,6,1,2,2,6,0,3,2,3,3,2,2,5,4,1,6,1,3,5,2,2,2,1,4,2,1,0,0,1,4,2,0,1,2,1,4,2,1,5,7,1,4,2,1,0,1,1,5,1,36
2,0,0,2,2,2,3,1,0,0,2,3,0,0,3,1,4,0,3,0,0,0,2,2,6,1,5,5,2,0,1,2,0,2,2,1,2,0,3,2,5,1,0,5,0,1,1,2,2,1,4,5,1,0,1,1,4,1,4,2,36
0,7,1,0,0,1,2,1,2,0,0,1,1,1,0,2,0,0,3,0,0,5,5,1,0,6,0,0,0,2,0,2,0,3,1,0,7,0,0,4,5,0,0,0,3,2,1,3,0,3,7,1,1,0,0,1,5,1,1,1,36
1,0,2,0,4,4,2,2,2,0,3,3,4,0,3,6,5,0,5,3,5,0,3,3,5,3,2,2,0,2,6,2,1,3,9,2,7,2,1,5,8,3,1,4,1,2,4,7,0,3,6,5,5,2,1,5,5,3,4,9,36
1,1,1,1,1,0,3,2,0,1,2,0,0,0,1,3,0,1,0,2,0,0,0,0,0,0,0,2,0,0,1,0,7,0,7,0,2,0,1,1,2,4,0,0,0,0,1,0,0,2,2,1,2,2,0,3,0,3,2,0,36
2,1,1,0,1,6,3,0,0,1,3,1,3,1,1,1,2,0,3,2,3,6,7,4,0,6,2,2,1,2,0,6,0,2,2,1,18,5,2,8,5,2,0,1,6,3,3,7,4,3,4,1,1,1,2,0,9,1,2,8,36
0,0,0,0,3,1,2,0,1,2,1,0,2,3,2,1,1,0,3,0,1,1,3,0,1,5,0,2,0,0,2,0,1,0,6,1,2,2,1,1,1,1,1,0,1,0,2,0,0,2,4,2,0,1,1,0,3,1,0,0,36
3,0,0,1,1,0,2,0,0,0,5,1,0,0,1,2,0,1,2,0,0,0,0,1,1,1,1,2,0,0,0,0,4,0,0,2,0,0,0,0,0,4,0,3,0,0,1,0,1,0,2,0,2,2,0,0,0,0,2,0,36
3,0,2,15,6,2,1,2,3,1,0,4,0,0,2,1,2,1,4,1,4,6,4,1,1,2,4,6,6,7,6,3,1,2,1,2,3,9,1,1,6,1,0,0,17,0,1,9,2,5,0,0,5,4,1,0,6,0,2,7,36
0,1,0,0,0,3,1,0,0,0,1,2,1,0,0,0,0,0,1,1,0,2,1,0,0,5,0,0,0,2,1,1,0,1,1,0,8,2,0,0,2,0,0,0,2,1,3,1,0,1,3,1,1,0,1,1,3,0,0,0,36
3,0,0,3,3,0,0,3,0,0,0,0,4,2,0,5,1,0,3,1,2,0,1,1,0,2,1,2,0,3,1,0,0,3,1,2,0,0,0,0,2,6,0,2,1,0,3,2,1,1,3,2,1,1,1,0,4,3,1,0,36
2,0,3,3,0,0,3,4,0,1,1,4,4,1,1,2,0,1,3,2,0,0,1,0,1,1,2,1,0,0,1,0,2,2,3,0,0,1,0,1,1,3,0,0,0,2,3,0,0,3,4,1,5,3,4,0,0,6,5,0,36
3,3,4,0,0,3,0,4,0,4,4,4,2,1,3,5,2,2,6,2,5,1,2,2,1,7,1,2,0,5,3,0,2,5,8,2,2,0,3,3,3,5,1,5,0,3,3,1,1,5,8,6,1,2,2,2,2,2,4,1,36
0,0,1,2,1,0,3,0,0,2,2,0,1,1,3,0,0,0,4,1,2,3,1,2,4,0,4,3,1,0,3,4,11,1,0,2,0,5,2,0,0,5,0,1,1,1,5,0,0,1,1,1,1,0,1,1,1,0,9,1,36
1,1,5,1,1,5,3,5,3,0,3,3,7,1,1,2,4,0,6,2,3,1,1,0,1,5,1,2,0,3,1,4,8,1,2,2,2,1,3,3,4,2,0,0,2,1,3,1,4,2,8,3,3,0,1,1,3,0,0,4,36
3,1,2,2,1,0,4,0,0,0,0,0,0,1,2,1,2,1,1,0,0,1,1,0,2,3,4,1,0,0,0,0,2,2,2,0,0,0,1,0,0,8,0,0,0,1,1,0,1,1,6,0,0,1,0,0,2,1,4,0,36
4,4,0,4,6,10,3,2,5,0,3,2,2,3,5,4,5,4,6,2,9,3,4,2,1,8,1,1,4,4,7,3,12,2,5,3,10,3,2,7,8,5,3,2,5,2,5,14,4,4,8,3,2,2,1,1,9,4,1,3,36
1,0,2,0,3,2,2,0,5,2,1,2,1,2,3,2,2,0,1,2,0,0,4,5,2,6,0,3,2,1,3,3,2,2,3,2,2,0,0,2,2,4,4,0,1,0,2,2,2,1,1,1,4,0,0,1,0,2,3,2,36
2,0,1,4,2,11,3,2,3,7,5,3,2,6,4,0,2,2,6,2,4,1,1,7,2,2,3,0,1,9,3,2,1,2,3,1,3,3,6,5,8,0,0,3,0,1,0,9,1,4,6,0,4,1,3,2,7,3,3,6,36
3,0,4,1,2,8,4,0,2,3,5,1,1,1,1,0,2,0,4,1,2,1,1,1,4,6,3,0,0,3,2,1,0,2,5,3,0,3,4,7,4,1,0,12,0,2,2,0,2,4,11,1,1,0,2,2,4,4,1,1,36
2,2,2,6,2,4,1,1,1,3,5,0,5,4,3,2,3,1,2,2,3,2,1,4,1,5,0,0,1,2,3,4,3,0,4,5,4,0,5,3,3,1,2,2,3,1,4,2,4,5,1,3,0,2,2,5,2,4,2,2,36
7,1,2,2,3,2,0,2,2,12,6,1,9,6,7,5,3,3,4,0,2,4,4,1,1,6,1,0,1,3,1,5,0,3,0,1,6,3,15,2,0,1,0,2,1,0,2,4,5,6,1,1,5,0,3,2,3,1,3,3,36
6,2,6,1,2,4,2,1,10,1,2,7,5,4,13,6,4,3,12,6,5,4,3,10,1,3,1,3,7,6,9,1,5,5,6,5,5,3,3,3,11,9,4,0,2,4,6,12,2,15,1,2,5,4,2,3,9,3,2,2,36
4,0,4,4,2,2,1,4,2,5,4,4,3,8,0,2,3,2,5,1,8,3,2,3,6,8,2,0,1,6,2,2,1,3,2,7,1,0,0,2,2,5,0,2,4,0,3,1,3,2,4,0,4,0,1,0,4,2,4,3,36
3,1,3,0,4,0,5,2,0,1,0,3,3,1,0,3,4,0,4,2,1,1,0,0,2,0,2,1,0,1,1,2,6,2,4,0,2,0,1,1,1,3,0,0,0,1,6,1,1,6,5,0,3,1,5,0,0,10,1,1,36
2,0,4,1,0,0,5,7,0,3,4,6,3,1,2,3,1,0,0,3,2,0,0,0,0,1,3,3,0,0,1,1,4,7,3,5,2,0,1,1,0,3,0,1,0,0,7,0,5,2,5,1,3,1,3,3,1,3,1,0,36
6,6,1,1,5,6,5,3,8,2,0,1,3,2,5,3,2,3,6,1,3,2,1,6,2,2,0,2,3,5,3,2,2,1,2,5,7,0,5,4,10,4,1,1,8,0,2,4,5,7,1,1,8,1,3,3,9,1,3,11,36
9,2,2,1,3,1,1,4,2,2,7,5,7,0,1,5,3,4,7,1,5,4,2,1,0,5,2,1,6,2,3,1,6,3,5,4,3,0,3,13,4,4,4,3,3,6,2,3,14,7,4,3,0,1,5,2,1,3,5,3,36
