0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,target
2,2,0,7,1,1,2,5,2,0,1,2,9,0,5,5,3,4,2,4,1,12,5,0,2,1,4,5,2,10,2,5,1,1,0,0,2,3,5,2,5,2,4,2,4,1,4,1,8,7,2,7,0,0,2,1,9,5,9,5,1,5,2,6,1,3,3,1,1,4,1,6,3,5,2,3,2,1,2,3,19
2,1,5,5,3,5,2,8,10,10,1,4,16,3,6,5,1,6,1,5,0,10,5,1,2,0,2,7,4,2,1,1,0,1,2,1,2,2,1,1,2,0,3,2,3,0,3,2,0,4,3,5,0,5,1,6,4,3,1,1,1,8,1,4,1,5,5,1,3,0,9,8,1,1,4,8,3,2,4,2,19
0,3,6,3,0,4,5,9,2,7,8,0,10,5,7,5,2,4,1,10,4,5,10,1,4,0,1,1,7,3,1,2,6,4,0,6,7,2,7,3,2,4,12,2,0,3,3,7,2,12,2,5,4,13,2,0,8,6,2,5,0,1,6,5,3,2,0,2,1,1,0,4,3,7,4,8,2,4,1,4,19
2,3,5,3,0,7,7,2,1,8,0,5,4,0,2,2,4,4,2,4,1,5,2,0,0,3,5,4,4,8,10,2,4,6,4,3,8,2,4,3,7,13,2,8,3,1,3,1,2,0,3,2,29,3,0,2,5,1,1,6,7,3,0,1,1,6,4,4,3,1,4,2,6,0,0,3,5,3,4,5,19
4,3,6,5,2,2,7,3,1,5,0,0,10,0,2,2,8,5,2,11,1,11,1,1,3,1,12,2,6,6,0,2,5,3,0,2,7,6,4,0,0,1,6,9,0,0,1,4,1,7,3,1,1,5,2,1,3,4,0,5,1,4,3,5,1,7,2,0,2,4,5,7,14,5,7,10,1,2,8,4,19
7,3,0,5,2,2,1,1,2,0,8,4,4,4,7,7,1,0,12,3,5,1,13,8,8,3,3,0,8,2,3,7,0,3,0,4,7,2,6,1,0,4,0,1,2,11,4,7,4,1,4,8,1,2,8,2,2,12,3,0,2,3,9,1,2,0,2,2,0,0,1,5,1,4,9,7,5,6,1,2,19
0,0,3,3,4,0,0,2,1,10,3,5,7,3,8,1,2,6,4,7,6,6,3,2,2,1,4,0,1,2,2,0,1,0,2,2,3,2,2,0,0,3,1,5,3,0,1,1,1,3,1,3,38,0,0,3,7,1,2,0,4,5,5,0,3,6,5,1,0,0,3,1,2,3,3,3,6,3,1,0,19
0,0,1,2,1,4,2,1,0,2,4,0,4,1,1,3,2,1,1,6,1,1,1,1,3,1,0,8,0,2,2,1,1,0,2,0,1,1,6,6,4,1,1,1,1,0,0,0,1,1,0,1,0,1,2,1,2,1,1,3,1,2,1,0,2,5,2,2,0,1,1,2,2,1,1,3,8,8,3,3,19
9,1,0,6,1,8,4,1,1,6,2,3,7,2,2,6,2,4,0,4,1,5,7,1,5,3,8,3,0,2,0,0,0,4,0,2,8,3,3,1,2,0,5,4,3,1,10,0,0,2,0,7,1,7,0,1,7,3,1,5,1,5,1,8,2,3,3,3,2,2,13,4,2,12,4,5,4,13,3,5,19
3,1,3,2,1,6,5,2,2,5,0,1,3,2,0,2,9,4,4,6,7,3,4,0,1,2,5,7,3,15,4,1,4,0,1,1,1,2,2,4,2,3,2,3,1,1,1,5,3,1,1,1,5,4,0,1,1,3,5,5,2,3,2,2,3,4,1,4,0,1,2,2,3,3,2,1,6,3,3,0,19
2,4,1,4,1,4,1,6,1,4,0,2,2,2,2,9,2,0,0,1,1,4,0,0,0,1,1,3,2,0,0,5,9,4,2,0,0,8,2,4,4,0,3,1,4,0,3,0,3,0,0,0,0,0,3,2,1,0,7,5,0,1,0,5,0,2,3,4,1,5,2,0,0,1,0,0,0,0,4,5,19
5,7,7,8,0,4,9,2,3,3,3,1,7,5,4,6,14,0,11,5,0,9,3,1,6,0,8,4,7,8,1,4,1,1,0,1,5,8,2,5,2,2,3,9,8,1,2,2,12,4,5,5,1,1,2,1,10,4,4,7,0,5,5,3,2,1,3,0,2,2,5,6,3,3,1,8,4,1,7,2,19
7,2,3,13,1,3,5,3,1,11,8,3,8,4,12,3,4,2,5,8,1,5,5,1,9,0,4,5,3,5,2,3,1,2,0,5,1,3,1,2,2,4,2,2,2,4,4,4,4,9,4,10,5,6,5,2,5,9,3,3,0,7,7,3,3,1,7,6,6,3,1,2,2,5,3,7,0,3,3,1,19
5,1,2,6,0,2,5,1,2,2,0,3,4,1,3,7,2,1,0,7,2,5,2,0,1,4,3,2,2,5,0,1,1,1,0,1,3,6,6,3,9,0,2,1,1,1,7,2,2,3,1,3,0,5,4,6,2,3,1,2,1,3,1,3,1,1,1,3,2,2,0,3,2,4,5,3,3,7,1,3,19
1,0,4,0,0,4,3,2,3,8,3,0,15,4,1,1,5,4,0,14,2,9,17,1,12,0,11,2,4,5,1,1,2,3,0,3,2,1,0,1,0,1,3,1,3,2,1,4,2,8,1,4,1,6,3,2,4,4,0,2,0,2,2,12,1,0,1,1,1,1,2,0,3,15,8,12,4,2,3,0,19
2,3,2,5,2,3,4,4,1,3,1,2,2,8,4,1,1,4,3,2,2,3,1,2,4,2,2,1,1,3,2,1,1,1,0,5,0,5,2,2,5,6,2,3,2,0,5,3,5,2,2,2,1,4,1,1,0,2,0,6,1,4,4,6,3,1,3,3,0,5,1,7,0,7,2,9,7,5,3,4,19
2,1,5,5,1,2,5,1,0,3,4,3,2,1,6,3,8,1,1,5,1,4,2,0,7,3,1,0,0,12,0,1,2,6,0,0,0,0,5,2,5,0,8,1,5,2,4,7,1,3,3,2,0,4,1,3,5,2,7,7,0,1,4,6,1,2,1,0,2,0,1,1,2,5,5,2,14,10,2,2,19
3,1,3,6,3,7,4,3,4,7,2,12,7,4,3,4,2,5,8,2,3,8,5,2,6,7,3,10,6,1,3,2,2,4,1,5,3,3,1,5,0,9,4,8,4,5,4,4,5,5,8,6,6,2,7,4,9,4,2,4,3,8,6,3,2,1,5,4,3,1,13,6,1,3,2,5,8,4,4,3,19
1,0,2,4,0,4,5,3,1,6,0,1,11,0,3,0,11,1,1,7,1,10,14,1,12,1,9,5,4,6,4,0,5,3,0,0,1,3,1,4,1,0,9,0,3,2,0,5,0,6,1,1,0,4,4,3,6,1,1,6,0,4,5,5,2,4,4,2,2,3,1,4,6,8,0,13,3,5,6,1,19
3,5,3,2,3,8,10,3,4,6,5,1,11,4,13,0,7,8,0,6,2,7,13,0,5,1,13,6,4,5,2,4,2,1,1,3,2,3,2,3,0,4,2,3,1,4,4,7,4,3,3,3,3,4,7,1,4,4,6,7,4,2,0,3,6,2,4,3,5,5,4,5,3,4,12,8,10,7,3,5,19
2,7,1,3,0,7,3,8,1,6,0,0,0,2,0,1,0,2,0,2,0,1,0,0,0,0,2,0,1,1,0,0,8,4,0,0,0,12,5,2,10,0,3,0,1,1,8,0,10,1,1,1,0,3,0,2,3,1,2,5,1,2,0,0,2,1,0,2,0,12,4,3,3,0,0,0,1,0,5,2,19
2,3,1,0,0,3,7,3,0,6,3,1,6,0,4,1,1,0,0,0,1,5,3,0,2,2,8,2,6,0,0,1,0,1,1,1,2,6,4,2,2,1,3,4,1,3,1,1,1,5,1,0,0,4,2,1,4,1,0,2,0,4,0,8,0,3,1,1,1,2,1,1,1,7,1,3,3,3,1,4,19
0,3,7,3,3,8,2,5,2,8,6,6,8,1,5,3,3,1,3,4,4,8,14,1,4,0,8,2,4,1,2,2,2,4,1,7,2,2,3,1,2,3,5,8,2,4,2,4,2,5,0,2,4,7,0,1,9,3,3,4,0,2,4,7,4,2,2,2,3,7,1,8,4,4,5,5,4,2,8,4,19
1,2,4,5,2,8,3,3,2,12,4,6,5,3,6,1,0,2,0,2,0,7,4,1,3,4,5,0,3,1,1,4,1,2,4,3,3,8,9,1,5,1,4,0,2,4,0,3,2,5,0,3,0,5,5,2,3,7,4,5,4,4,2,2,4,7,6,5,1,2,7,1,5,3,1,8,2,2,3,0,19
6,0,5,4,0,5,4,2,1,4,3,7,11,3,0,3,5,2,7,6,0,2,4,2,5,1,8,1,4,8,0,1,0,1,1,0,2,6,7,3,4,2,4,7,1,1,0,5,3,5,3,6,7,2,0,1,1,4,1,3,1,2,2,5,4,3,3,1,2,7,5,0,4,5,2,7,8,4,3,3,19
1,0,5,1,0,10,5,1,3,6,4,5,5,3,0,6,0,1,4,5,0,5,2,0,10,3,2,2,3,5,0,0,3,3,3,5,6,1,3,4,2,2,6,6,2,3,1,8,3,5,3,0,3,3,0,3,2,4,3,2,1,0,2,4,2,4,1,5,5,4,3,2,9,5,3,8,7,6,4,1,19
4,2,7,1,0,4,4,3,0,2,0,4,2,1,2,4,2,3,3,2,0,4,1,0,3,2,3,9,3,5,5,1,4,1,0,0,3,3,0,3,4,0,5,10,2,0,5,2,0,4,1,1,6,0,0,0,4,3,3,2,4,5,1,2,2,6,1,0,2,4,1,2,4,2,5,1,6,7,12,1,19
0,2,3,1,0,6,8,6,0,5,5,0,3,1,2,1,8,5,2,3,4,8,4,0,3,1,5,3,4,5,6,2,3,3,1,3,1,6,4,2,5,0,5,3,1,1,2,1,5,10,6,5,0,3,0,0,4,2,4,5,4,0,2,6,3,1,1,1,1,1,1,9,4,3,5,10,1,0,4,0,20
0,2,2,0,0,2,1,4,0,0,1,3,2,2,2,3,11,1,1,2,2,3,0,2,5,0,4,5,3,11,5,0,2,1,1,0,4,1,2,0,0,8,2,2,5,4,1,1,3,3,1,0,0,1,2,1,1,2,1,0,2,4,2,3,2,4,0,2,1,1,3,0,7,1,4,5,4,5,0,2,20
3,2,3,2,0,1,4,1,0,2,2,0,2,3,9,3,7,2,4,2,5,2,6,1,2,2,3,0,2,5,3,1,2,3,0,3,2,2,2,0,0,7,4,1,5,0,0,2,0,1,6,4,7,4,2,1,1,5,3,1,6,2,10,0,1,3,1,1,0,1,4,2,2,2,1,1,3,2,0,0,20
0,2,4,2,2,1,2,0,3,1,2,1,1,1,5,1,4,1,1,2,0,3,3,1,6,2,3,3,4,1,3,1,1,2,1,6,7,5,2,0,1,5,5,0,0,0,3,5,5,4,3,0,4,2,1,0,1,4,1,2,0,0,4,0,1,0,0,1,4,0,0,1,0,6,5,3,6,1,2,1,20
3,4,6,3,1,2,2,1,2,1,4,1,4,2,1,1,9,6,2,4,0,2,3,0,4,5,3,0,3,7,13,1,4,2,3,1,1,3,5,1,1,2,2,3,6,2,0,2,3,3,2,5,3,5,1,0,7,4,1,2,3,4,1,4,0,6,2,3,3,4,2,1,5,1,9,7,1,4,2,2,20
3,2,3,3,0,3,7,2,1,5,3,3,3,1,1,1,8,5,6,6,1,4,6,2,8,4,6,3,5,3,4,0,0,5,1,7,4,3,3,1,0,3,5,2,1,1,2,2,2,4,1,6,0,1,1,0,7,2,1,1,1,9,3,5,3,1,0,3,0,3,1,8,4,3,6,2,3,0,5,2,20
1,1,2,4,0,3,7,2,0,4,2,1,2,1,2,1,8,2,2,5,3,8,3,2,5,0,1,2,6,2,3,0,2,3,0,4,4,5,5,4,0,6,3,1,2,3,0,6,1,4,1,1,3,0,4,0,1,2,3,1,5,2,6,1,3,1,2,4,0,5,3,5,8,2,3,6,1,2,4,3,20
0,1,1,1,0,4,4,0,2,5,4,0,3,3,5,3,11,0,1,8,2,1,5,0,7,1,5,1,10,10,1,0,1,2,2,0,6,3,5,3,0,2,3,1,2,1,0,7,6,2,5,3,1,3,2,2,5,6,0,1,0,1,3,2,1,2,0,2,1,3,0,5,3,6,4,5,1,0,1,3,20
0,3,4,2,0,3,5,6,1,0,1,0,4,1,1,4,10,4,2,6,7,5,6,1,4,1,5,2,3,2,3,0,2,6,1,4,3,4,2,1,2,8,5,3,4,2,2,1,2,2,1,4,5,1,2,1,2,2,1,4,0,3,1,4,3,2,2,1,1,2,1,3,4,3,2,10,2,0,2,0,20
1,6,7,2,0,3,2,4,1,3,2,0,5,3,3,1,16,3,0,1,1,7,4,0,1,2,3,0,1,9,5,1,2,3,0,3,3,3,2,1,0,8,6,1,3,3,1,5,1,6,5,3,7,5,1,0,4,1,0,1,0,2,2,4,1,2,2,0,0,1,1,5,7,0,2,1,2,1,0,1,20
3,4,3,1,0,1,3,1,2,0,2,2,1,5,3,0,5,0,1,2,1,2,0,2,6,1,7,3,4,5,5,0,2,1,0,3,5,5,2,1,2,4,1,5,2,4,5,2,1,1,0,5,4,1,4,1,0,2,1,1,1,0,0,1,1,6,1,2,2,2,0,2,2,4,3,1,2,6,2,1,20
1,3,2,3,0,2,1,2,0,0,2,0,10,4,3,8,5,2,1,4,5,7,5,0,7,0,0,2,3,0,3,2,1,1,0,6,6,1,1,0,2,1,6,1,2,0,0,3,0,6,0,3,1,1,3,0,2,0,3,1,0,0,2,4,0,2,2,0,1,1,1,3,2,6,6,6,4,3,0,1,20
1,1,5,2,0,5,8,0,0,2,5,0,2,5,0,1,7,0,0,5,3,2,10,1,7,1,7,0,3,4,3,0,0,2,0,3,1,2,2,2,2,1,1,2,1,4,0,2,1,2,0,4,3,3,2,0,4,3,1,1,6,2,0,8,3,6,2,0,2,4,0,3,4,14,6,4,4,1,3,1,20
1,2,2,4,0,1,1,0,1,2,9,1,3,1,3,0,5,4,4,2,4,3,12,2,3,1,5,2,0,1,2,0,4,3,0,2,5,2,4,0,0,2,4,5,0,1,1,1,0,0,2,3,3,9,3,0,4,7,0,2,0,3,2,1,1,4,0,4,6,2,2,1,2,1,5,1,3,0,2,3,20
2,1,3,1,1,2,4,2,1,3,6,1,4,4,7,2,8,4,3,1,5,2,9,1,5,1,1,1,3,11,2,0,1,2,0,7,3,3,3,0,0,5,2,0,2,5,3,3,2,3,1,1,6,4,4,2,1,3,0,1,1,4,2,6,1,4,2,0,2,1,1,2,6,2,4,3,6,4,1,1,20
1,3,1,2,0,0,2,4,1,0,7,1,2,4,3,2,8,2,2,6,3,1,8,0,8,1,4,2,1,6,1,1,0,3,1,0,0,3,1,1,0,10,5,1,1,1,0,2,2,1,4,2,4,5,2,0,2,3,3,0,3,1,4,3,4,2,1,1,0,2,2,3,3,5,9,4,5,0,0,4,20
0,2,5,0,1,0,6,2,0,1,8,2,2,5,5,3,10,4,1,7,1,2,3,3,5,3,7,0,3,7,2,0,1,4,5,2,1,1,1,0,1,4,1,0,0,5,0,4,6,5,1,3,1,1,3,1,5,2,4,3,3,3,1,6,0,4,0,2,1,4,1,2,6,2,1,4,3,1,5,2,20
2,2,1,2,2,2,1,0,1,3,2,1,3,2,2,5,10,4,3,5,1,6,5,0,5,1,4,1,0,4,5,0,4,2,0,3,5,1,3,0,0,8,3,4,1,1,1,2,5,2,3,3,3,0,1,1,2,1,0,1,1,2,2,1,1,4,2,0,1,0,3,0,3,4,2,4,2,1,0,1,20
1,3,3,4,0,0,4,1,0,1,6,0,1,2,3,1,7,1,1,0,2,2,3,1,4,4,4,0,4,2,5,1,1,1,4,2,1,1,1,1,1,8,5,9,1,1,1,3,1,1,2,1,5,4,1,1,8,1,1,1,2,2,5,0,1,2,1,1,3,0,5,1,6,3,7,0,4,2,4,2,20
2,0,1,0,2,1,3,2,4,2,8,0,0,4,3,6,4,2,1,4,3,1,3,0,3,1,4,1,3,6,3,1,0,4,1,5,8,1,1,0,0,0,7,11,4,4,2,4,2,5,3,1,3,3,2,0,3,4,0,2,2,0,4,2,1,1,3,5,3,0,5,6,2,5,4,9,3,2,1,1,20
1,0,1,3,3,3,1,0,3,1,5,1,5,2,1,1,7,3,1,7,4,8,2,3,3,0,3,4,2,2,9,1,0,1,1,2,3,1,3,2,0,3,1,7,2,3,0,4,1,1,5,1,1,1,1,0,1,3,1,0,2,4,5,4,5,2,3,0,3,1,4,1,2,0,7,6,5,4,1,1,20
3,0,0,5,3,1,4,2,0,2,2,2,0,3,9,2,9,3,3,6,1,2,7,2,7,1,2,4,1,5,7,0,0,4,3,3,3,1,0,0,1,3,2,5,2,2,0,6,0,0,2,3,1,1,2,3,2,6,0,4,0,1,3,1,3,6,1,1,2,1,0,2,0,5,6,7,1,8,1,2,20
0,3,4,4,2,5,3,2,1,2,5,0,4,2,3,2,15,0,0,3,6,6,8,1,3,1,7,2,5,6,9,3,1,1,0,4,5,3,1,4,1,4,7,5,3,0,7,4,1,8,2,2,1,3,1,0,1,3,1,5,2,2,2,5,3,1,1,4,2,1,1,7,4,6,8,6,0,5,2,1,20
0,4,0,4,0,3,5,0,1,3,3,1,4,2,2,2,4,6,1,5,1,3,9,2,3,0,1,1,3,4,6,2,1,0,0,0,4,7,0,2,2,1,3,2,4,0,0,1,4,3,0,6,5,3,1,1,5,2,3,0,3,4,1,5,3,0,4,1,2,3,3,3,0,2,2,5,2,1,0,1,20
2,4,4,4,2,1,2,2,1,3,3,4,5,1,2,2,1,6,4,3,1,1,1,1,3,4,3,5,3,0,7,8,4,2,0,3,2,5,4,1,3,4,2,2,0,2,2,1,1,6,2,1,0,4,1,1,3,1,7,1,0,1,2,4,1,2,4,0,0,0,8,2,9,5,2,1,3,0,4,3,20
7,2,4,5,1,3,0,2,0,4,0,1,3,2,1,5,5,3,1,0,1,6,5,0,1,1,2,4,5,4,6,5,1,4,0,4,2,2,3,2,1,0,1,2,2,0,2,2,1,3,1,3,0,2,1,3,3,5,6,1,0,1,0,2,2,1,1,4,1,1,5,4,1,6,4,2,8,2,0,0,20
4,2,4,4,0,4,7,4,3,1,2,3,5,6,4,2,3,1,4,4,2,3,3,3,4,0,2,2,2,3,2,2,0,1,0,2,2,6,3,3,0,5,3,1,4,1,5,5,5,5,2,3,2,1,2,4,2,6,7,2,2,3,2,2,3,2,0,2,1,1,0,8,6,2,2,0,7,2,6,0,20
1,6,7,2,2,5,2,2,0,1,1,3,5,6,8,4,12,2,2,2,6,3,7,2,3,2,6,5,4,4,6,6,1,5,1,3,0,5,2,3,1,7,3,5,3,1,2,2,7,2,7,4,4,5,2,1,1,1,2,4,0,4,4,3,2,3,5,3,1,4,1,6,1,5,2,3,6,5,4,2,20
2,3,3,3,3,3,0,2,3,1,3,1,5,0,2,5,5,4,3,4,2,5,0,1,1,0,2,1,4,2,3,0,1,3,3,1,3,7,5,4,2,6,4,4,3,2,4,0,5,1,3,4,2,2,1,0,2,4,1,7,4,3,4,0,0,4,0,3,0,3,2,5,5,1,4,2,3,2,4,2,20
1,2,2,4,1,3,2,0,0,0,6,4,3,1,2,2,2,2,1,1,5,3,3,2,4,3,8,2,2,4,2,2,0,4,12,0,8,2,4,2,1,1,2,4,2,2,4,4,1,5,6,3,2,1,0,4,4,5,4,2,2,1,2,4,1,1,1,0,7,3,1,4,2,3,2,3,5,5,5,2,20
0,1,5,1,1,1,4,4,1,5,1,0,0,4,2,4,14,2,1,3,6,2,2,4,0,1,1,3,2,6,5,4,2,1,1,4,5,2,2,1,1,3,2,8,1,5,2,5,1,1,0,3,4,3,0,1,0,9,1,0,2,0,1,1,3,7,0,1,1,0,0,5,5,1,5,1,5,9,3,2,20
1,3,5,2,1,0,4,1,0,2,4,0,2,2,5,2,10,2,4,3,1,2,5,2,2,3,3,1,5,5,3,5,0,0,0,2,10,0,5,0,0,17,3,0,3,4,2,4,2,6,2,1,15,3,4,1,4,2,5,2,1,3,4,2,2,2,3,5,2,0,0,0,3,0,10,5,5,4,1,1,20
3,2,2,3,2,4,0,3,1,0,4,1,3,3,6,3,7,1,3,4,2,7,4,6,4,2,2,3,5,4,3,6,4,5,2,2,2,1,6,1,3,3,4,4,3,4,7,1,6,5,1,0,2,5,4,5,1,4,4,1,4,2,2,0,3,2,5,2,2,0,2,2,3,3,7,3,8,3,1,3,20
1,0,6,2,3,0,3,3,1,4,1,3,3,3,2,3,9,10,3,3,1,3,5,0,4,1,7,2,1,5,3,3,5,0,4,2,6,3,3,3,1,2,2,4,3,0,4,4,5,5,0,5,1,4,2,0,1,0,4,2,3,6,0,4,2,3,3,1,3,2,3,1,5,2,2,2,7,4,4,3,20
1,1,5,4,2,0,9,1,1,6,3,2,3,4,2,6,12,2,1,5,2,4,3,1,3,3,3,1,3,12,2,0,1,3,0,0,2,1,3,0,2,2,5,1,6,4,3,3,7,4,1,3,1,4,3,3,4,2,4,1,4,6,2,3,2,1,0,1,5,1,0,0,2,3,7,7,8,2,4,0,20
0,1,1,5,1,1,6,2,0,3,4,1,5,3,4,5,4,3,0,5,1,5,16,1,8,0,4,3,11,6,3,2,4,5,0,11,4,1,0,1,0,0,0,0,5,1,0,1,2,6,1,8,0,2,2,1,10,2,2,6,3,1,3,6,0,2,2,1,1,0,0,4,3,8,7,7,1,1,2,1,20
1,3,7,1,1,2,8,1,1,4,1,0,7,2,3,1,6,5,2,8,1,8,1,0,4,2,6,1,2,6,5,1,1,2,0,0,4,0,1,3,1,3,4,2,2,0,0,2,2,2,4,4,3,1,0,3,2,3,2,2,4,6,3,4,2,4,1,2,0,2,3,4,5,6,3,5,2,3,3,2,20
1,0,1,1,0,1,0,1,0,2,3,0,2,1,0,0,10,1,1,2,3,2,4,1,3,0,2,6,2,4,3,2,0,0,0,0,8,1,6,2,3,5,0,2,1,2,1,1,0,1,3,2,2,4,2,0,2,2,0,0,0,1,1,1,0,0,0,0,1,2,1,2,2,4,2,3,0,2,1,1,20
1,6,0,3,1,3,3,0,2,1,1,4,6,0,0,1,9,2,2,1,0,7,5,1,3,1,6,12,0,2,8,0,0,2,0,1,7,1,3,1,6,2,0,4,1,3,5,5,4,3,2,6,9,3,0,2,4,0,1,2,2,1,2,4,4,2,2,2,3,0,2,2,3,4,2,2,4,1,3,4,20
3,1,5,4,0,2,0,1,2,1,7,0,2,4,2,3,6,2,0,3,3,4,7,2,2,1,3,2,4,2,8,0,2,0,0,5,4,1,3,1,2,7,5,2,1,0,0,3,0,1,2,2,4,0,0,1,4,4,2,1,1,4,2,6,0,0,2,3,3,1,0,4,1,5,3,2,4,3,1,2,20
0,2,5,3,0,1,0,0,0,1,1,1,1,0,3,2,17,1,1,1,5,3,0,0,4,2,2,1,1,6,5,1,0,0,0,5,7,3,3,0,0,6,3,1,1,4,0,3,0,3,3,3,2,1,2,1,3,2,0,1,0,0,3,0,6,2,1,0,2,1,0,5,0,0,1,3,0,4,0,1,20
3,3,3,1,0,2,5,1,0,0,1,0,0,3,1,2,12,2,3,7,5,2,2,1,10,3,3,2,0,5,6,0,0,2,0,1,3,4,3,1,0,12,2,0,0,1,4,1,7,1,2,1,1,4,1,0,2,0,2,0,1,0,1,1,2,2,1,0,0,0,9,3,3,0,6,2,4,2,1,2,20
1,2,2,1,0,1,3,0,0,0,1,0,2,3,1,5,9,0,2,0,2,4,8,0,2,0,4,1,6,12,4,1,0,2,0,4,1,4,1,0,2,2,2,2,2,2,0,3,5,4,3,4,5,2,3,1,4,1,3,2,0,2,3,2,1,0,2,5,2,1,2,0,1,6,4,8,0,1,1,2,20
3,3,1,8,0,1,2,1,0,1,2,3,4,1,6,4,9,1,0,6,1,3,9,1,3,2,7,2,2,8,11,3,1,0,0,1,1,3,0,0,2,3,2,2,0,1,3,0,2,3,0,10,2,0,2,2,5,3,5,8,1,4,3,0,1,1,1,2,0,2,5,7,2,2,2,3,2,1,5,0,20
1,3,5,5,1,0,3,3,1,1,2,0,1,0,3,6,6,3,0,4,3,2,4,4,5,1,1,1,2,7,1,1,1,3,0,3,8,2,3,0,0,2,1,1,0,3,1,1,2,2,1,1,1,5,1,0,1,2,0,1,2,0,8,3,3,2,2,1,1,1,0,5,2,2,3,2,1,5,2,1,20
4,1,5,1,0,0,2,0,0,1,2,1,3,7,5,3,7,1,1,7,3,2,8,1,3,2,2,2,1,6,7,2,0,1,0,2,9,1,1,0,0,1,3,3,4,3,0,4,1,4,4,4,0,1,3,1,1,6,4,0,2,2,1,1,5,1,1,2,1,1,2,1,3,2,8,8,0,5,1,1,20
3,1,1,1,0,3,3,2,0,2,5,0,1,2,1,1,13,2,4,2,2,0,1,0,4,0,2,2,2,3,3,1,3,4,0,0,9,4,1,3,0,5,2,1,1,1,1,5,1,4,3,5,8,3,3,0,3,1,2,1,0,0,5,1,1,3,1,2,0,2,5,4,10,0,3,2,3,4,5,1,20
1,3,3,6,1,1,6,2,3,4,3,1,10,1,3,3,7,4,1,5,2,5,4,2,2,0,3,6,3,4,2,0,4,0,1,1,5,1,4,1,1,1,2,1,0,0,3,7,1,8,1,1,1,3,0,1,5,4,0,3,1,8,1,1,1,1,2,0,2,3,3,7,9,4,2,5,1,1,2,0,20
2,4,5,2,1,4,4,5,0,2,2,0,5,3,8,4,7,3,0,3,4,7,5,1,9,1,4,1,4,1,7,0,0,4,0,3,0,5,2,0,0,7,6,2,3,2,2,2,2,3,1,3,5,0,1,0,11,2,4,2,1,5,6,1,0,0,0,1,0,0,1,1,2,9,4,8,0,3,2,1,20
0,4,2,2,3,2,2,0,1,4,5,0,5,2,6,3,7,0,0,1,0,5,6,0,2,0,2,1,5,3,2,3,1,1,0,1,4,0,1,0,0,5,3,3,2,1,4,3,5,3,0,4,4,0,4,0,4,5,1,1,3,3,4,5,0,1,2,3,3,3,1,4,0,2,8,4,5,7,2,1,20
1,0,4,2,0,1,1,1,2,1,2,1,3,2,5,2,6,6,2,4,2,3,8,3,2,2,4,1,2,5,1,2,1,2,0,4,3,4,1,0,0,5,3,5,2,6,1,6,2,4,2,0,3,2,1,0,4,3,2,1,3,0,3,2,3,0,0,1,2,0,1,3,4,3,2,0,6,6,3,1,20
1,0,0,0,1,0,1,2,1,1,5,2,2,2,2,1,4,4,3,2,0,6,0,0,5,1,2,4,4,0,6,2,4,2,2,1,4,3,4,1,0,3,2,6,1,0,1,1,0,0,5,3,0,1,2,1,3,2,5,0,0,1,4,2,5,2,2,0,2,1,2,4,1,3,4,2,5,11,1,0,20
1,3,2,1,0,0,1,2,7,5,1,8,1,1,1,3,9,1,1,3,3,3,3,0,0,1,2,2,3,10,9,3,0,2,2,0,6,1,1,0,2,9,1,1,0,0,3,2,0,1,2,1,6,0,1,3,0,3,2,0,1,5,3,0,1,2,2,0,2,0,5,3,1,1,3,0,2,5,1,2,20
4,3,0,4,0,0,0,0,1,3,4,1,3,2,2,0,7,0,2,1,5,3,1,0,0,2,0,3,1,1,3,0,1,0,2,3,8,1,4,1,2,13,0,8,1,2,7,3,5,1,2,0,5,1,1,0,0,1,3,0,2,3,2,0,3,1,1,1,3,0,2,0,0,1,0,0,4,5,1,1,20
0,2,2,3,0,0,0,1,0,0,3,4,1,0,1,1,7,3,2,1,2,2,1,0,0,0,0,1,0,6,5,0,2,3,1,1,4,0,2,1,1,6,0,4,5,0,1,2,2,2,5,1,4,0,2,1,2,1,0,0,1,1,1,0,3,0,2,2,4,0,6,0,0,0,2,0,5,2,0,0,20
2,2,1,1,2,2,0,1,0,1,6,4,0,1,1,3,3,1,1,0,3,1,0,5,2,2,0,2,3,0,0,2,1,2,4,3,7,0,5,0,0,5,2,1,1,4,3,5,0,2,2,0,3,1,1,3,0,3,3,0,2,2,1,1,4,2,2,1,4,1,0,1,0,0,0,1,5,9,1,1,20
5,3,0,1,0,1,1,2,3,0,5,3,0,3,4,0,5,1,1,2,4,1,0,2,2,1,1,6,3,1,1,0,4,0,3,2,4,0,3,1,0,9,0,3,2,1,0,1,0,0,4,1,3,0,2,0,0,3,2,0,2,1,4,0,0,1,0,3,3,1,1,1,0,2,0,1,4,0,2,1,20
2,2,1,0,0,0,0,1,1,0,1,2,1,1,3,3,5,2,1,0,1,1,0,0,0,2,0,3,0,1,1,1,5,2,2,4,11,2,0,0,0,5,0,1,1,0,0,2,4,0,2,0,8,0,0,1,2,1,0,0,2,2,2,0,2,2,1,1,5,0,1,1,2,0,0,2,4,1,0,2,20
