0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,target
0,1,1,3,1,1,4,0,4,3,1,3,4,1,2,0,2,1,2,0,2,3,5,1,1,1,2,3,0,4,0,1,2,4,0,3,1,1,0,1,2,1,0,2,0,2,4,1,0,0,3,0,0,0,2,2,0,0,2,0,1,3,0,2,0,4,7,5,1,1,0,1,1,2,4,5,1,2,0,0,2,1,1,0,2,1,2,2,0,3,10
0,1,0,2,0,1,1,2,2,1,3,1,1,3,3,3,1,3,1,3,3,4,1,0,0,0,9,0,0,2,3,2,1,2,1,0,22,7,2,0,6,0,2,0,5,0,3,6,3,4,2,1,0,1,0,1,3,5,1,2,2,0,1,1,1,1,4,3,1,0,2,1,0,3,3,1,1,0,0,0,3,0,8,3,0,0,3,0,2,2,10
3,1,1,1,4,1,4,5,2,0,1,3,4,1,2,2,3,0,4,0,2,4,2,1,1,2,5,3,2,2,1,0,0,4,0,4,1,1,4,2,1,1,6,1,1,2,3,2,3,2,3,0,0,3,2,1,0,2,2,1,3,2,2,1,1,1,1,1,1,5,4,0,2,1,0,5,3,0,0,2,2,5,1,3,0,1,1,0,2,1,10
2,1,1,2,0,3,4,0,6,1,2,2,3,2,0,1,1,0,3,0,2,1,2,4,10,2,5,3,0,4,0,2,1,0,2,2,0,0,1,3,4,0,0,1,1,2,0,0,3,1,3,3,1,1,2,4,0,0,0,1,3,1,1,5,2,3,0,6,3,2,1,3,1,0,2,2,3,0,1,1,1,0,1,1,2,2,0,0,1,1,10
0,0,0,4,1,2,6,3,7,2,2,1,1,2,3,9,5,1,3,2,4,4,1,1,4,3,4,7,8,1,0,3,0,1,2,0,1,0,3,6,7,0,6,0,3,2,2,1,0,1,1,0,2,0,4,6,0,2,1,4,9,2,1,1,2,1,0,3,1,8,3,5,2,1,4,10,1,2,2,2,3,3,5,8,3,0,0,3,0,0,10
0,3,2,5,3,1,3,2,1,6,2,0,1,0,3,2,5,0,4,3,2,0,1,1,1,0,1,0,0,2,1,1,0,1,1,1,1,1,0,2,6,2,0,0,4,5,2,0,1,1,3,0,0,1,3,2,0,0,0,7,1,1,3,1,0,3,1,2,6,0,0,2,1,1,2,1,2,1,3,1,1,1,1,1,0,1,4,1,2,2,10
1,2,0,1,5,3,8,3,11,0,2,2,3,1,1,1,4,4,3,2,2,0,1,2,1,3,4,3,1,1,1,5,2,1,3,1,5,1,4,1,1,3,2,0,1,2,4,0,1,0,2,2,1,2,0,1,2,1,1,2,2,5,7,0,0,0,0,1,1,0,1,3,2,0,1,3,3,5,4,0,3,6,1,4,2,1,1,2,1,1,10
1,4,2,2,2,1,3,4,3,1,2,1,0,1,1,1,2,2,2,0,0,4,4,2,0,0,2,0,0,1,1,1,0,3,2,1,5,3,1,0,1,2,3,1,1,1,0,0,1,2,1,3,5,1,3,1,0,0,3,1,1,1,0,4,1,2,1,2,4,0,1,1,0,1,1,5,2,2,1,0,1,1,2,0,1,1,0,0,1,2,10
0,4,0,0,3,3,3,0,6,0,4,2,1,0,1,1,0,0,1,4,0,1,2,6,0,1,3,2,0,1,1,1,2,0,0,1,1,2,0,1,9,0,0,1,0,0,4,2,0,0,2,1,5,3,0,3,0,1,1,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,2,1,0,1,3,0,0,0,2,4,0,0,3,0,4,0,11
5,1,2,0,0,3,21,1,8,2,1,3,4,2,5,3,4,4,2,2,0,1,0,2,0,4,4,3,4,0,1,2,2,2,1,0,2,1,2,2,14,0,3,0,2,1,3,2,5,3,1,1,3,4,3,0,1,4,1,0,5,7,5,1,3,2,1,1,0,4,1,3,2,0,2,5,0,3,3,5,4,3,2,2,0,3,2,0,1,0,11
5,1,1,3,2,1,3,1,3,1,1,0,3,0,0,5,1,2,2,1,10,0,0,0,34,0,2,0,0,0,0,1,0,0,2,0,0,0,1,0,5,1,4,1,1,2,1,1,0,2,1,1,1,1,15,3,5,0,1,2,0,0,0,2,0,1,0,1,1,0,1,0,0,0,0,0,1,0,1,2,3,1,1,3,4,0,1,1,1,0,11
0,1,1,0,0,2,5,2,11,0,1,1,1,1,0,4,1,0,3,0,0,0,1,1,1,1,3,1,1,0,2,3,0,0,2,0,0,0,1,0,7,0,3,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,2,1,2,0,0,1,1,2,0,2,1,2,0,0,1,0,1,1,0,1,3,1,3,1,0,3,1,2,0,1,5,0,11
5,0,3,3,0,1,7,10,9,2,2,2,3,3,2,2,6,3,0,0,1,0,4,0,0,11,5,5,5,3,1,11,5,3,4,6,1,1,5,7,12,2,4,1,10,3,1,1,13,6,3,2,2,8,1,0,2,11,3,6,7,7,7,4,3,0,2,5,2,6,1,8,2,0,6,3,0,5,1,7,5,7,7,3,8,3,4,5,3,1,11
4,0,5,3,3,3,7,1,10,0,0,1,4,1,0,4,4,3,2,2,5,0,4,1,1,2,14,11,2,1,0,11,2,2,1,1,0,4,1,2,1,6,8,5,6,4,4,2,2,12,2,2,0,2,5,3,0,0,4,1,1,0,3,1,1,2,0,3,0,5,1,1,0,0,5,3,4,1,3,1,2,2,5,8,0,3,2,0,1,0,11
2,6,0,2,3,4,3,6,2,7,7,1,1,4,6,3,6,0,4,0,0,2,2,7,0,3,1,3,3,2,0,2,4,2,7,0,2,1,4,2,3,1,7,0,3,5,4,6,3,0,3,2,2,4,3,0,0,6,7,3,2,4,18,3,5,2,6,0,2,3,3,6,4,3,6,11,1,4,1,2,6,5,6,7,4,2,3,3,2,5,11
1,3,0,4,0,3,4,5,7,4,1,9,7,2,5,3,3,3,2,0,3,0,2,4,0,15,10,7,17,5,6,7,10,3,10,0,1,6,9,7,6,0,7,0,8,1,0,3,17,1,0,1,5,12,1,1,1,8,4,1,5,7,15,4,24,1,2,1,3,2,3,11,10,1,5,12,1,10,2,7,8,17,7,5,1,0,3,1,1,3,11
1,4,1,1,1,2,0,10,7,1,0,8,4,6,6,2,7,2,0,1,4,4,2,5,1,17,4,2,11,6,3,1,15,0,9,1,2,1,6,4,1,0,2,0,6,0,3,6,4,0,2,1,4,7,0,2,1,7,0,5,6,11,9,5,9,1,3,3,0,5,1,17,3,1,1,5,1,8,1,8,2,4,2,5,0,0,8,7,1,2,11
0,2,0,3,0,0,0,2,2,11,2,1,0,3,6,3,4,2,3,1,3,1,1,2,1,2,0,4,0,1,2,1,0,2,3,0,1,3,4,3,2,0,6,0,1,5,4,0,1,0,1,0,4,4,1,5,0,2,0,1,1,3,8,1,8,1,6,1,0,1,2,4,4,3,2,10,1,4,2,1,2,3,0,7,1,0,0,0,2,2,11
1,3,3,1,0,1,4,4,4,1,1,1,2,3,4,0,1,1,2,2,1,1,6,3,0,1,7,5,1,3,2,4,1,2,0,5,0,1,1,2,11,2,4,6,2,1,5,0,2,1,6,1,4,3,2,5,1,0,2,4,1,3,4,3,2,1,2,1,1,2,3,4,5,2,0,2,3,4,5,0,4,4,0,3,0,2,1,0,1,0,11
0,3,0,0,0,1,10,0,7,0,3,1,0,0,1,4,2,3,3,2,0,1,3,2,0,1,2,1,0,0,0,2,0,0,2,0,0,1,0,0,12,0,0,0,0,2,0,2,1,0,5,0,7,3,0,1,0,1,0,0,1,1,1,0,1,0,0,0,2,2,1,0,3,0,1,2,0,0,0,0,3,0,2,1,0,0,0,0,2,0,11
1,3,0,3,1,4,0,1,3,12,3,1,1,5,9,0,1,1,4,1,1,6,1,2,3,3,1,1,3,1,1,2,0,3,3,1,0,1,8,2,3,1,1,0,6,0,3,4,1,3,3,1,0,0,0,2,3,2,0,2,0,3,10,3,5,3,29,0,2,2,3,2,6,4,4,2,1,3,4,3,1,4,5,1,1,3,1,1,3,1,11
0,5,0,7,1,2,4,8,8,3,2,4,1,3,3,2,8,3,4,2,2,1,0,0,0,14,1,2,18,1,2,3,7,3,5,0,0,0,6,7,2,0,5,0,6,2,0,2,7,0,2,1,4,7,1,0,1,4,8,3,3,8,9,1,8,1,3,3,2,4,3,11,6,1,2,5,0,14,1,1,3,9,6,4,0,1,2,5,4,1,11
1,3,1,2,0,1,1,5,6,0,4,3,3,1,0,5,3,2,2,0,0,2,3,4,0,6,0,5,12,2,0,3,4,0,1,2,0,4,2,2,5,0,5,0,3,1,4,2,6,1,3,0,3,4,0,0,1,5,4,1,3,1,1,3,3,1,0,6,0,0,5,4,5,1,1,3,0,4,1,2,3,1,6,4,2,3,1,2,1,3,11
0,2,2,4,2,0,2,6,5,36,2,0,4,8,8,4,4,2,3,2,1,8,0,4,3,2,1,4,2,3,5,3,3,2,1,2,2,1,5,3,2,0,2,0,3,5,4,2,5,0,0,0,4,4,5,2,1,8,3,4,7,7,11,1,11,3,21,4,2,3,3,10,4,21,3,9,0,11,4,6,6,3,1,3,1,1,4,2,3,6,11
3,3,1,4,2,6,7,3,6,1,5,9,1,3,2,4,4,0,2,6,8,5,6,1,7,4,14,14,1,7,3,1,1,1,2,4,2,1,5,5,6,3,8,0,3,5,3,3,4,4,6,3,4,2,14,6,4,5,7,3,2,1,5,6,1,0,4,9,1,2,6,3,5,6,10,3,0,1,1,2,5,1,8,6,5,0,1,1,2,3,11
0,3,1,3,0,2,1,5,2,5,3,5,4,3,8,0,6,3,0,0,2,2,2,2,0,3,5,3,4,4,3,2,5,3,2,8,1,2,6,3,1,1,0,0,4,0,0,2,4,0,1,2,3,6,0,0,3,1,4,3,5,5,5,1,3,1,12,2,1,2,6,5,3,3,3,3,1,2,1,6,4,2,6,0,1,0,6,6,0,0,11
1,2,5,4,0,0,2,6,2,0,1,1,2,4,6,2,6,2,0,2,4,1,4,5,0,5,5,2,5,5,3,5,6,0,3,4,1,2,3,2,0,4,1,0,1,0,1,2,7,5,3,0,1,7,1,0,0,3,5,2,4,4,2,7,6,0,0,1,0,3,4,2,2,2,4,3,1,4,2,7,2,3,0,0,1,0,3,5,1,2,11
2,1,1,1,0,2,4,1,3,0,2,0,0,0,0,2,1,2,0,0,8,0,1,5,9,1,5,0,0,1,1,2,1,2,1,2,4,5,1,0,1,1,2,1,1,0,0,1,2,0,2,0,0,2,1,2,0,1,2,2,1,1,1,1,1,1,1,3,1,1,5,1,2,0,0,0,3,0,1,1,2,1,2,0,0,5,4,0,1,0,11
0,2,1,1,0,0,0,5,1,1,1,4,1,2,4,1,8,2,0,0,2,1,2,0,0,7,5,5,4,2,5,0,8,0,7,0,0,5,3,7,0,0,6,0,4,2,1,4,7,0,2,1,1,5,0,2,1,6,5,2,3,5,4,5,6,1,2,1,1,2,2,4,8,2,2,3,0,2,2,3,4,4,12,1,2,1,2,3,4,1,11
0,2,3,0,0,2,8,2,13,0,1,3,0,1,0,1,2,0,1,0,0,0,3,1,1,0,1,5,1,0,1,8,1,1,0,0,0,0,1,5,6,1,5,4,1,0,0,2,3,4,1,0,1,2,1,4,0,0,1,0,3,0,0,3,1,1,0,0,2,1,0,1,1,0,3,0,0,0,3,0,4,1,2,2,2,0,1,1,2,0,11
0,0,0,0,0,0,6,1,2,0,0,1,0,0,0,0,0,1,4,2,2,0,0,2,1,0,5,6,0,1,1,1,0,0,1,1,0,0,0,0,8,0,0,0,0,1,1,2,0,0,0,0,1,1,0,3,0,0,0,2,2,0,3,2,0,2,0,0,2,0,3,1,2,0,0,2,1,1,1,0,0,1,1,0,0,0,0,2,2,0,11
0,2,0,7,1,1,1,1,6,2,1,1,2,3,3,2,4,1,2,0,3,0,5,4,0,1,5,6,4,0,0,1,0,4,1,3,0,0,5,3,2,0,2,0,4,2,1,0,2,2,3,0,6,2,5,5,0,0,1,3,4,0,6,1,1,1,3,0,0,6,2,4,5,0,2,9,2,3,4,2,6,3,1,5,2,2,3,2,3,1,11
5,2,7,3,0,1,5,4,4,4,1,2,4,5,1,5,2,1,5,1,6,1,6,1,4,1,4,9,2,3,1,9,1,1,2,0,1,1,2,7,9,4,10,1,1,4,3,2,1,5,2,1,0,0,3,3,0,3,5,2,3,3,2,1,3,3,1,0,2,2,1,1,5,0,2,3,7,0,1,1,3,1,1,4,6,0,5,3,3,0,11
0,2,1,1,1,3,0,8,2,0,3,0,0,5,3,4,4,10,2,2,2,11,2,7,0,8,6,6,4,8,1,1,3,3,4,1,5,6,10,3,2,0,4,0,8,0,0,2,5,1,2,2,2,8,0,0,4,7,4,3,0,6,7,2,5,2,0,2,0,3,6,8,1,4,3,4,0,8,0,2,2,7,6,5,1,1,2,5,2,1,11
1,1,1,1,2,2,5,6,8,3,4,2,2,6,0,2,3,2,1,4,2,5,2,3,0,1,5,3,0,3,0,3,1,3,3,0,0,1,2,0,7,0,5,0,2,4,1,3,4,2,3,0,2,1,1,4,0,8,3,0,7,4,2,0,3,2,0,3,1,2,0,8,2,1,6,2,1,4,1,3,2,2,4,1,1,4,6,1,1,3,11
1,4,8,3,2,3,8,3,11,1,3,3,5,5,4,8,7,0,2,1,4,5,2,2,1,2,10,7,4,3,2,2,6,2,9,4,1,2,5,5,6,4,11,0,6,2,3,4,4,5,3,2,3,3,4,5,0,4,3,1,3,3,6,2,4,2,3,6,0,2,1,1,4,1,2,12,2,6,1,1,6,4,4,11,1,4,4,2,1,4,11
1,0,4,5,0,2,7,3,8,2,2,2,2,3,11,7,4,2,4,0,9,3,4,2,4,1,13,4,3,1,1,8,0,1,3,1,0,1,4,5,4,3,3,0,4,4,1,0,3,2,2,4,0,6,4,4,3,0,2,4,6,4,11,4,5,6,4,5,1,3,1,3,5,3,2,6,5,5,2,3,2,5,4,5,2,1,3,1,5,3,11
2,4,4,3,0,0,0,3,10,4,1,0,0,7,4,1,8,0,0,0,4,3,0,4,1,2,1,1,1,0,1,2,4,1,3,0,1,2,1,3,0,0,4,0,2,0,3,0,1,1,1,2,3,4,2,3,1,2,2,0,0,11,5,5,3,1,8,0,0,3,1,6,1,6,2,5,0,7,0,1,3,3,1,4,1,0,2,4,0,5,11
0,1,2,0,0,2,1,0,4,6,0,1,0,0,1,0,1,3,2,1,2,2,1,1,0,1,8,2,1,5,0,5,0,1,5,3,4,3,2,0,5,2,1,1,3,2,1,3,0,0,2,1,2,1,0,0,2,2,0,2,1,1,1,2,0,4,8,4,4,0,2,1,1,1,0,3,1,1,2,0,1,0,1,1,1,0,2,1,1,1,11
1,2,1,1,0,4,4,6,2,0,0,4,0,5,2,3,0,2,2,0,0,3,2,1,0,1,5,1,5,3,2,6,9,1,1,1,0,1,1,3,2,0,1,0,2,0,4,1,2,0,4,3,3,2,1,0,1,2,1,4,5,2,1,5,1,1,2,2,0,3,0,1,1,0,2,4,2,4,0,5,3,2,1,0,0,2,3,1,0,0,11
1,4,0,3,1,0,1,8,4,3,1,4,2,14,15,6,1,6,4,5,3,15,2,1,0,4,3,2,2,4,1,0,4,4,10,0,2,8,11,3,2,1,4,0,6,1,5,4,7,2,1,1,4,6,2,4,5,2,6,3,1,8,5,1,13,1,0,0,0,3,3,5,2,13,0,8,0,3,3,3,0,5,6,4,0,0,1,1,4,3,11
3,5,0,2,1,0,1,10,3,3,2,1,5,3,3,0,3,1,2,0,1,2,3,4,0,8,3,1,9,1,1,4,5,0,7,4,0,3,5,3,1,1,2,0,3,1,2,1,4,0,0,0,2,5,0,1,2,0,4,1,1,4,5,4,5,2,4,3,0,4,5,8,4,0,4,3,1,5,2,0,2,6,5,5,1,1,2,8,1,4,11
0,3,0,1,0,3,5,2,4,1,0,3,1,4,4,1,9,2,0,0,0,4,1,5,2,5,0,2,2,2,1,3,2,3,0,2,4,2,6,1,2,3,4,1,6,1,1,4,4,3,3,1,0,2,3,0,1,2,1,0,7,1,4,2,3,1,10,2,1,5,3,2,2,4,1,2,3,3,0,4,5,4,1,4,1,2,3,4,0,4,11
5,2,2,2,4,4,4,2,4,0,1,5,1,0,0,4,6,0,3,1,2,0,1,4,1,0,3,5,1,1,3,11,1,1,1,0,1,0,3,3,3,2,9,5,2,5,2,0,2,6,2,4,9,1,1,1,0,2,2,2,2,1,5,5,1,4,0,5,2,0,0,1,4,0,3,0,7,2,0,1,2,3,2,3,6,5,2,1,2,2,11
2,10,0,4,1,3,4,7,8,2,1,3,1,3,2,3,10,1,1,0,4,2,3,2,0,4,5,8,0,3,2,2,3,5,8,0,1,1,3,1,3,2,4,0,11,2,1,2,2,3,4,6,3,4,1,2,0,1,8,5,6,1,4,3,3,2,0,3,1,1,5,2,2,0,2,1,1,2,1,6,4,1,5,2,2,2,2,3,1,0,11
1,2,0,1,0,1,2,1,3,0,4,1,0,1,0,1,0,1,0,2,0,3,2,2,0,0,2,0,0,1,2,2,1,0,2,3,5,1,0,0,2,0,0,0,3,0,7,2,1,0,2,0,2,1,3,4,0,0,0,0,2,0,0,2,1,0,0,0,0,1,1,1,0,1,3,0,1,0,1,1,1,1,2,0,0,2,3,0,2,0,11
1,2,2,3,0,1,1,2,3,0,2,1,1,2,3,1,3,3,3,1,5,1,3,0,3,5,1,1,1,1,1,4,1,1,3,1,1,1,3,3,7,2,3,0,6,3,2,2,1,1,5,0,2,2,8,3,0,3,3,0,6,0,1,2,0,4,0,2,3,4,1,1,6,0,0,0,1,2,4,1,2,4,3,3,2,2,1,2,0,2,11
0,3,0,1,1,2,3,5,4,3,1,0,2,2,2,3,2,0,1,2,2,3,2,1,0,12,3,3,4,0,0,5,2,1,5,0,0,1,4,3,7,1,7,0,3,2,3,3,7,0,5,1,5,1,1,1,4,1,3,1,0,10,5,1,6,1,7,3,2,4,2,4,6,7,2,10,0,2,1,2,6,7,4,5,3,1,1,2,4,3,11
3,2,3,5,1,1,12,12,10,5,3,2,4,4,6,12,4,8,2,3,2,4,7,2,1,1,8,5,8,3,2,6,3,4,5,6,0,6,5,5,12,3,9,1,3,1,3,2,8,3,7,5,5,5,4,3,1,4,4,6,4,4,11,4,4,5,4,3,2,4,2,5,5,1,7,8,5,3,3,4,6,2,4,5,3,6,2,9,2,2,11
0,0,1,4,0,8,1,0,2,0,2,1,1,1,0,4,3,2,2,1,1,0,6,2,4,1,2,4,4,1,3,3,1,3,1,4,4,2,3,0,7,0,3,0,3,0,3,2,1,2,1,1,4,2,3,1,0,3,2,2,1,8,3,1,1,0,4,3,2,4,0,4,0,0,6,1,2,2,2,1,2,3,4,3,0,1,2,2,1,0,11
1,0,2,0,0,0,1,3,3,3,0,0,1,1,4,1,1,0,0,2,1,0,2,1,2,4,4,0,5,0,1,0,2,3,1,0,0,0,7,0,1,0,2,0,1,1,0,0,2,0,4,0,3,1,3,1,0,0,3,0,3,2,4,1,2,0,7,1,2,4,0,5,0,1,1,3,2,4,0,1,0,0,0,1,0,0,0,2,2,0,11
3,5,1,5,2,6,1,13,4,2,1,9,5,4,0,1,7,4,0,0,2,3,1,6,0,4,4,2,7,8,3,7,12,2,6,4,0,1,2,2,2,0,5,1,6,0,0,3,6,0,0,4,3,7,2,0,1,17,2,5,4,7,2,12,9,3,2,2,1,2,0,11,2,1,12,3,3,10,0,8,1,6,4,2,2,4,4,5,0,1,11
0,1,0,2,1,1,2,0,4,4,2,2,2,6,3,6,2,1,1,1,4,4,3,2,1,0,7,8,2,1,0,0,0,5,1,1,0,2,3,4,4,2,12,0,1,2,2,2,4,1,6,1,2,1,1,4,0,1,2,0,1,2,7,1,4,0,3,2,0,1,2,5,2,4,1,5,0,0,3,2,1,2,2,5,0,0,2,2,0,5,11
2,2,1,6,2,3,3,6,10,1,1,3,0,3,2,6,6,5,4,4,1,4,5,3,0,4,6,4,5,3,1,3,5,3,3,3,2,2,2,12,0,1,4,2,2,3,1,0,3,0,1,1,2,1,2,1,1,3,3,3,3,3,5,3,3,2,0,3,1,3,7,3,2,1,4,6,0,1,1,4,1,2,4,1,1,3,8,5,5,4,11
4,4,2,2,1,0,6,5,3,8,2,0,5,1,2,2,5,2,0,0,2,1,1,1,11,1,4,7,1,4,4,1,0,6,2,3,0,6,3,0,7,2,2,2,3,1,1,4,0,3,4,3,3,3,3,1,4,0,1,3,2,6,3,1,2,5,5,5,2,2,0,2,2,5,1,3,4,2,0,3,2,2,4,0,2,1,5,3,3,5,12
0,0,2,1,1,1,5,1,2,2,2,3,0,3,4,2,3,3,4,1,0,4,6,0,1,0,2,0,0,1,0,1,0,1,0,1,10,0,3,3,5,0,2,3,0,3,1,1,1,0,7,0,2,1,0,8,4,1,3,4,7,2,3,0,5,3,3,1,3,6,1,0,3,2,0,6,0,0,1,3,1,0,2,2,3,1,0,1,0,2,12
6,1,0,0,1,3,9,1,3,2,2,2,4,2,4,1,0,5,1,0,0,3,5,2,0,3,3,3,1,3,5,4,3,0,2,3,2,4,4,2,2,0,1,0,1,1,1,1,0,2,2,0,5,0,0,5,6,6,3,6,1,0,1,2,1,8,0,1,12,0,1,4,1,1,5,0,0,1,2,1,5,2,3,2,0,2,3,5,2,2,12
2,4,5,3,2,1,14,5,3,4,0,1,4,1,2,3,4,2,1,0,2,2,2,0,2,3,11,1,2,1,0,4,0,5,1,2,0,0,3,1,16,1,2,3,7,2,1,1,2,1,1,2,2,0,1,5,0,1,2,1,1,1,2,1,3,5,0,6,4,0,0,3,1,0,2,2,4,0,2,1,2,2,2,0,2,9,2,2,1,1,12
1,1,0,1,0,1,3,0,5,1,1,2,1,1,0,1,3,0,2,1,0,2,0,1,0,0,2,4,0,1,1,2,0,1,0,2,4,0,0,1,3,1,3,2,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,4,0,4,5,0,3,2,0,0,0,2,0,0,2,0,0,0,0,1,0,1,0,1,1,0,1,0,12
0,3,0,2,0,1,0,0,3,2,9,1,1,0,2,1,1,4,1,1,0,4,2,5,6,2,4,1,1,4,0,0,3,6,2,6,2,1,3,4,4,0,4,0,2,5,0,4,3,0,2,1,7,3,2,2,0,0,2,3,1,2,1,3,3,1,8,0,1,2,7,5,1,3,0,4,3,1,1,2,6,3,3,4,0,2,1,0,2,1,12
10,2,8,1,1,4,5,3,6,13,2,2,9,1,3,1,0,4,2,0,1,4,2,3,2,1,2,1,9,3,0,14,1,0,5,4,3,5,5,7,6,1,2,1,0,1,3,4,6,5,6,5,3,1,4,4,2,0,5,2,5,3,2,4,2,4,11,6,2,4,3,0,8,1,4,6,8,4,1,4,4,9,7,1,3,8,1,7,0,2,12
0,2,0,5,0,3,2,0,3,0,2,1,1,3,0,0,1,0,2,0,3,0,1,0,0,0,1,0,2,2,0,2,0,0,1,1,0,1,2,1,1,0,0,1,0,3,3,0,2,4,0,1,2,1,0,1,0,0,0,0,3,1,0,1,3,5,1,4,7,2,3,0,2,0,1,0,2,0,0,1,2,3,2,0,0,1,0,0,2,2,12
0,2,0,3,2,2,2,0,3,4,4,0,1,2,4,2,4,3,2,0,2,1,1,1,5,0,4,3,3,0,5,2,0,0,2,0,0,2,5,7,13,0,4,0,4,3,1,2,2,0,3,1,1,1,1,2,0,0,4,1,2,0,5,2,0,2,5,0,0,5,3,1,3,0,1,4,3,1,3,2,7,4,3,3,3,2,0,1,2,1,12
0,1,0,0,0,0,3,0,3,2,2,1,0,2,0,3,0,0,0,0,0,0,3,1,0,0,1,4,0,2,0,0,0,1,0,0,3,0,0,1,2,0,4,1,1,3,2,1,1,0,4,0,0,0,0,9,0,0,0,0,4,0,0,1,0,0,1,1,0,5,0,1,3,0,2,2,0,0,1,0,0,0,1,6,0,0,0,0,1,0,12
0,7,0,1,0,1,3,2,12,0,0,1,2,5,1,2,1,5,1,1,0,2,4,1,0,3,6,1,0,2,4,2,2,0,2,5,6,2,2,2,8,0,4,0,2,1,1,4,3,0,2,2,6,4,0,4,0,0,1,4,1,3,1,2,1,1,1,0,0,1,3,0,4,0,0,1,1,3,2,5,2,2,1,3,0,2,3,4,1,0,12
0,0,1,3,0,2,13,0,4,1,3,0,0,2,0,4,2,1,3,5,1,0,1,2,0,0,4,3,0,2,0,0,0,2,1,0,0,3,0,0,8,0,2,0,1,4,3,1,0,0,0,1,0,1,3,4,1,0,0,1,4,1,1,0,0,0,0,2,1,3,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,2,0,12
2,3,4,1,2,3,9,3,4,0,2,0,1,2,1,0,3,4,0,4,1,0,2,1,3,0,6,2,0,4,0,8,0,0,1,4,2,0,1,3,7,0,1,3,3,1,1,4,1,3,2,0,0,1,1,3,0,0,3,1,4,0,2,1,1,0,0,2,5,4,3,0,0,0,0,7,1,0,5,0,0,1,2,5,1,6,3,0,0,1,12
0,2,1,0,1,1,5,0,4,4,2,2,2,7,4,4,0,0,2,3,0,4,8,0,4,0,6,2,0,1,2,2,1,1,0,2,0,1,3,0,5,2,4,1,1,2,2,2,1,1,6,0,2,1,1,6,2,0,0,0,2,0,3,1,0,6,0,0,4,2,2,1,4,1,1,1,1,0,1,0,0,3,0,1,0,5,2,0,1,4,12
3,3,4,0,1,0,12,0,3,2,4,2,5,3,3,4,1,1,4,3,1,4,2,0,2,0,0,2,0,0,1,1,0,7,1,2,3,0,0,4,5,0,1,9,3,7,2,1,1,0,1,4,1,0,2,6,0,0,1,3,0,0,1,1,1,4,4,3,3,1,2,2,3,4,1,3,1,1,3,1,0,1,0,3,0,2,0,0,2,8,12
4,1,3,1,1,0,17,2,5,5,5,1,2,1,1,3,0,1,2,1,2,1,3,1,39,2,3,1,0,3,1,4,0,8,0,3,0,0,1,0,11,1,2,0,2,4,0,1,1,3,3,2,0,1,5,6,0,0,4,2,2,1,1,0,0,0,10,10,1,3,1,1,1,1,3,6,2,0,0,1,0,1,0,2,1,1,1,2,3,0,12
2,0,2,8,0,2,5,2,5,1,0,2,3,3,0,1,7,2,5,1,7,2,3,1,6,0,5,0,1,0,1,6,5,1,2,1,1,0,1,5,2,1,4,1,7,3,0,0,1,3,3,1,2,2,1,2,0,3,0,1,4,1,0,7,1,1,2,8,2,4,0,0,1,0,2,2,1,0,2,2,1,1,1,2,3,3,1,3,3,0,12
1,1,0,0,1,4,3,0,6,1,3,0,1,1,0,0,2,1,1,2,0,1,4,3,0,3,1,0,0,2,3,4,0,1,1,3,1,1,0,0,4,2,0,2,0,1,1,2,2,3,1,0,3,1,1,1,2,0,1,2,10,1,1,2,2,3,3,3,0,5,1,1,2,2,2,0,1,0,1,1,0,0,0,2,2,1,1,1,1,2,12
2,0,2,0,1,0,1,2,2,3,1,0,3,4,0,3,4,1,2,1,0,0,8,0,0,4,1,2,3,0,1,1,2,0,2,1,1,1,0,4,6,1,4,0,1,6,0,2,1,0,4,1,0,4,1,1,0,2,2,1,1,5,1,0,8,0,1,8,0,1,1,3,2,0,0,1,0,2,1,1,0,1,4,2,2,2,0,3,2,5,12
4,2,1,2,0,2,3,1,9,1,1,2,1,1,2,6,1,0,4,2,0,0,1,1,1,2,3,4,2,1,0,7,0,1,5,0,2,1,4,4,5,1,2,0,4,1,0,0,1,1,4,0,1,1,0,0,0,1,2,1,0,0,1,1,1,4,0,0,3,0,1,2,1,0,0,2,0,1,2,1,1,4,1,2,0,2,0,1,1,0,12
0,2,4,0,1,0,4,0,0,3,2,0,1,1,0,0,1,0,1,2,2,0,0,0,0,0,2,1,0,1,2,3,0,2,2,0,1,2,0,0,6,1,0,3,0,2,0,2,0,1,1,3,2,1,1,2,0,1,0,0,0,0,1,3,1,1,1,2,0,3,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,1,1,0,1,0,12
